,xrp,solana,tron,poly,ftm,eth,cro,bnb
,close,close,close,close,close,close,close,close
Time,,,,,,,,
2020-10-10,0.2541949884765709,2.4055686376579755,0.0264365549561307,0.0493736076950499,0.0311934336207572,370.4718109734285,0.1541017874910203,28.261506530043167
2020-10-11,0.2551648551764613,2.418105545958514,0.0265532207509834,0.0484233008914144,0.0326384595334847,374.4970150925736,0.1539458137476526,28.50595190903315
2020-10-12,0.256008895808275,2.5835814456344366,0.0270987704211871,0.0489229056535903,0.0318647555530577,387.25555835657167,0.1545541717295541,30.67613743026025
2020-10-13,0.2560156485194728,2.402275768916289,0.0268213708509258,0.0510619604377902,0.0310983144006573,381.16877389892255,0.1473044893660235,30.68552818912381
2020-10-14,0.2496029200412671,2.3191536796804995,0.0267731574513512,0.0509244154483906,0.0288834732484334,379.2102537609277,0.1386889891265857,30.87586420248321
2020-10-15,0.2456606039277081,2.268549825333015,0.0264929217534733,0.0515379822987416,0.0299395284902499,377.15868107868175,0.1393478993894136,31.22345753797248
2020-10-16,0.2400848421102991,2.1410969900561,0.0257248707243908,0.0473663995402744,0.0252329862310979,365.9906423831468,0.1362712990640359,29.98035105529841
2020-10-17,0.2408945646633724,2.2035632012257804,0.0257491640808431,0.048057245733578,0.0259686839214413,368.6504703636898,0.1337058124919688,30.235066947647304
2020-10-18,0.2423149793877639,2.2119210242084533,0.0259459107757167,0.0480629741495538,0.0261877940214948,378.0493653237596,0.1214476855432264,30.644145203919702
2020-10-19,0.2460741041494387,2.056854398926332,0.0258823362255187,0.0452975182344298,0.0251195620891697,379.6394773321801,0.1097644743507209,29.90917535537419
2020-10-20,0.2434886819133051,1.8858859870466809,0.0260484373800867,0.0459564482586267,0.0227202033329854,368.2270142350454,0.106170824397224,28.77423158490161
2020-10-21,0.2507414313606176,1.8809689528028195,0.0266981093516081,0.0445467260431328,0.0235083604418421,391.16674217757225,0.1011521160532384,29.64098750680126
2020-10-22,0.2565068816779679,1.953886846595108,0.0270660584463693,0.0455887287930732,0.0249773925989343,413.2018903361906,0.0964268013684132,30.56860046874098
2020-10-23,0.2545957593513654,1.9571745339461704,0.0267090134350888,0.0453465497838637,0.0243058352257593,408.8894886437192,0.1008597682077919,30.599483406452123
2020-10-24,0.2560769214512705,1.9125348373534423,0.0270416136779643,0.0527751931953221,0.0256622041914178,411.9592177530503,0.1019774928873685,30.55520055873557
2020-10-25,0.2528741516061227,1.7910124551194946,0.0269391900810611,0.0497247423056428,0.0240393860329153,406.157094148215,0.0969032310844715,30.068355994769256
2020-10-26,0.2485732183885892,1.6848007548575634,0.0267692495814389,0.0468382837528736,0.0219023764882982,393.38290839224464,0.0956717453568524,31.1111601710148
2020-10-27,0.2526126717441502,1.7159415073624318,0.0269849613333943,0.0455005032414979,0.0216104333576888,403.529837833562,0.0986537202738414,31.58005214568201
2020-10-28,0.2461502127664269,1.5185434311695507,0.0268901345253564,0.0431279879467985,0.01891227603374,388.8773398820777,0.0887365279710823,30.383164679303057
2020-10-29,0.2422868926655675,1.4288466908519226,0.0265459444675479,0.0421334810622187,0.016770174728114,386.4460129872924,0.0905077182553154,29.821938544896494
2020-10-30,0.2386138623398574,1.4406457973488311,0.0255842743003287,0.0435907150506526,0.0171841166940427,382.9007710380906,0.0841854966772221,28.49748123078141
2020-10-31,0.239649679556747,1.5355514530581402,0.0258568620682832,0.0434627875670898,0.0166974532346769,385.8445887975079,0.0846629350812088,28.38586753473156
2020-11-01,0.2395973700611953,1.600572441974701,0.025725998004575,0.0432802116590446,0.016123952517996,394.9363420491719,0.0843189253978278,28.38320708891069
2020-11-02,0.2354071291310812,1.4752353298018694,0.024456935346311,0.0405865478399622,0.0159529034787995,383.8498034220404,0.0800491164456245,27.901510425164563
2020-11-03,0.2394506818819056,1.4126356428447633,0.0244500819927349,0.0394752449978968,0.0151898385498549,387.616373722075,0.0792438206756398,26.86032739232948
2020-11-04,0.2373149674960767,1.3933070455135532,0.0242269851601602,0.0383020854805742,0.0138517128197853,401.7330968324722,0.0770580377822526,26.850364190385715
2020-11-05,0.2455121721407756,1.4057083583738634,0.02502050682735,0.0403008202503483,0.0144183433276717,415.9277704309719,0.0793694254715226,27.66041204370796
2020-11-06,0.2579050986017187,1.9259691495315496,0.0260686486920034,0.0447292496307369,0.0179715748795731,454.6515430984697,0.078900365462013,28.931312481044976
2020-11-07,0.2489524173755357,2.032391502844419,0.0249348788212445,0.0497245723464718,0.0180109253315617,435.4183540833094,0.0730746332561629,27.694902163595472
2020-11-08,0.2536826612170206,2.155344889638131,0.0253771250235917,0.0512779418369439,0.0192900223681482,455.3583669721691,0.0745577045921608,28.27283238180268
2020-11-09,0.2507418820679295,2.028511603951193,0.0248310954256177,0.0696433579893624,0.0180560666432515,445.0512933420698,0.06975245269501,27.97764626336301
2020-11-10,0.2535897162462198,2.252786688117921,0.0248546147294642,0.0598270127969767,0.0207932293382206,449.8161845012962,0.0697173771753951,28.15111180787262
2020-11-11,0.2558078141731928,2.000194697094851,0.0250250211572228,0.0557983903600865,0.0197509826741207,463.1808717203231,0.0708330905526567,27.939048497406983
2020-11-12,0.2544774022814587,1.896790484098796,0.0249438485205794,0.0594036015202698,0.0175227906173526,462.2056195794902,0.0716617744252291,27.5443138396036
2020-11-13,0.2648847398933393,2.017595353872823,0.0253585008868122,0.060391853831634,0.0186117369290891,475.9690936576015,0.0703268715919707,28.19283500399967
2020-11-14,0.2685501699365537,1.9198208087780548,0.0251477651038119,0.0583998973782075,0.0179852947745722,462.7183970607933,0.0679150600084127,27.953819650024517
2020-11-15,0.2697450913919404,2.0406791308120757,0.0252802493993314,0.0589679763666748,0.0176094693812328,449.2068016397434,0.0643550635980873,27.601590116985903
2020-11-16,0.2872437054360881,2.2623589978442378,0.0254397815809292,0.057800318333676,0.0192678463090151,461.3711967052673,0.0657536011552943,28.02227380326721
2020-11-17,0.3021307416235462,2.197190778740227,0.0263793921906279,0.0569050292080223,0.0194997040653971,482.1983847235396,0.0652806391660643,28.496923304737354
2020-11-18,0.2941445201687763,2.117886192370405,0.0268615892025521,0.0548404130678457,0.0173921201981834,479.4376613624741,0.0657748083101164,28.06926569277012
2020-11-19,0.302960224744786,2.070684202084601,0.0257994457736716,0.0595061929532377,0.0180394648061073,471.3179583944116,0.0665879745052731,28.04644217835836
2020-11-20,0.3277601704282896,2.099258903106589,0.0262182512473505,0.0599344479290842,0.0184704989486261,508.79221458524455,0.0769871388423575,28.85111468494669
2020-11-21,0.4605458653049744,2.381429683264949,0.0303699791163592,0.0627044334906105,0.0199453334330099,548.842116249849,0.0727780093882659,30.45155540675402
2020-11-22,0.4440995477248506,2.151813535476351,0.0287672153342426,0.0610859693447345,0.0188281662295249,560.5088874583059,0.0709577231635771,29.977302281631136
2020-11-23,0.6120580566284565,2.273388487038822,0.0314807145125582,0.0621064136289953,0.0220872784800707,608.2733109189421,0.0721478564944355,30.89436317605904
2020-11-24,0.6919616416524175,2.2599141412129526,0.0349962606499125,0.0630342630056596,0.0234091064540884,602.6662623938871,0.0811178005093852,33.74014404645124
2020-11-25,0.6327004070529666,2.2646129983306857,0.0330421080252034,0.0665374300695223,0.0225614311837894,568.2751530404493,0.078399927650525,31.38573384098398
2020-11-26,0.5308775386405923,1.9019050448221404,0.0293606937546596,0.0723230789360865,0.0182429536421864,518.4670452162002,0.0636923705632905,28.1837367602019
2020-11-27,0.5588811610780686,1.8592629872719064,0.0293549032628978,0.0666609153651676,0.0179752883545606,517.5530264056014,0.0640537642382664,28.488120962645503
2020-11-28,0.6240390592147861,1.8903759559939504,0.0304261909825187,0.0679972824105714,0.0193607074786626,537.3926120944484,0.0651744055668946,29.11177305406224
2020-11-29,0.6054386155414733,1.9133429784467304,0.0306081081391129,0.0663499220114219,0.0192545478063059,574.7511196548439,0.0660150910160447,30.1120829570746
2020-11-30,0.6641238171287605,1.9652469851002097,0.0322437063945387,0.0683013509761338,0.0208384160221759,612.2637856122055,0.0701450119739467,31.24495320461204
2020-12-01,0.6143821057518846,1.9821155844306728,0.0303602290365227,0.0702279961250508,0.02051512476122,589.5818443540976,0.0655644671061259,30.13356223771369
2020-12-02,0.6320169268594741,2.1173819608613718,0.0312281836091224,0.0726120669593781,0.0225950265400152,598.760610095824,0.0666704003257323,30.28595059031463
2020-12-03,0.6297547067388412,2.096751318615212,0.0316091518969895,0.072750337914939,0.0228802930688765,616.506661565682,0.0662531351983024,30.651721259347816
2020-12-04,0.5585692385543637,1.858485553374542,0.0295809885836871,0.0671641367469476,0.0210149887123773,571.1904316349736,0.0629728641953072,29.15513039913652
2020-12-05,0.5835748277615719,1.9786603345404,0.0305868343271526,0.0692808648837969,0.022425111308155,595.9194139680376,0.0640959671194115,29.723248921747917
2020-12-06,0.6188654468605732,1.851301551500301,0.0309402564816408,0.0711019386204696,0.0219164027644333,601.9689349244918,0.0636330324257021,29.4862544050646
2020-12-07,0.6086984106196396,1.830633588571576,0.0303343572589159,0.0705467776602201,0.0217265883238424,592.3865066820175,0.0641594741788692,29.35491475795869
2020-12-08,0.5601848070615205,1.6703686172523906,0.0278699661715006,0.0651439630860375,0.0190861410384101,554.329674302381,0.0603857232998183,27.6678517409396
2020-12-09,0.5835430243217834,1.664937350328642,0.0287549778868741,0.0648898515646664,0.0196760010854543,573.8953091099941,0.0604404263918259,28.195810636033865
2020-12-10,0.5746631872358604,1.5765078909674242,0.0281536491595344,0.063199118241577,0.0200143728163874,560.4542654076048,0.0589693179223106,27.69850463380029
2020-12-11,0.5500897722415309,1.4496692801969542,0.0278373396315727,0.0612385962638764,0.0184616981269667,545.9828352633687,0.0586030492471104,27.38615040178182
2020-12-12,0.5050623854281705,1.4908497129487033,0.0285738156297416,0.0655463404123397,0.0191023229799777,568.3587534073821,0.0593978759715772,28.159466955082408
2020-12-13,0.510716060708318,1.5665711036119,0.0291791929150664,0.0656534519566,0.019828936693866,590.3244403029342,0.0605303114367127,29.050455885619403
2020-12-14,0.4975904536440543,1.5904572145316247,0.0290692499278759,0.0652376288049864,0.0209715699257604,585.5418949360015,0.0606993589506961,29.970133365239445
2020-12-15,0.4690223135859169,1.7529676467046862,0.0292204641521279,0.064711017724921,0.0209735148790846,589.0668316450424,0.0615192523640671,29.52575816379816
2020-12-16,0.5672060565944123,1.779209478837656,0.0311199070829864,0.0658862389346978,0.0208604702043277,635.9618893796135,0.0647660879756825,30.447252032239604
2020-12-17,0.5759350877585054,1.677764317256101,0.0307053038507961,0.0645138975725677,0.0196003360309009,644.0652701929779,0.0663274398959278,30.151922995708784
2020-12-18,0.5834703949502055,1.6997785608559872,0.0311590073706916,0.0676908110450621,0.0201585130409007,654.4204162965752,0.0649051550530327,30.95368057417117
2020-12-19,0.5791575282446899,1.668308558594091,0.0312946246003883,0.0731038655174574,0.020770780570667,659.3188076372094,0.0659471076298558,33.28571226126745
2020-12-20,0.5600658194601357,1.5633483514359,0.0312146054936585,0.077619481701594,0.0208810703717107,639.5154368778184,0.0663356783415509,34.189928969618464
2020-12-21,0.517176018717592,1.5434205371433634,0.0294383937578721,0.0716712911975081,0.0190916792499812,610.4270278980672,0.0593114222403317,32.303139741057095
2020-12-22,0.4513205941954525,1.4928837701687971,0.0289640481408492,0.0709274581510354,0.0189008582552438,634.9797234431858,0.060680627864645,33.50989058105248
2020-12-23,0.2605069801361298,1.206243024482621,0.0250031306640275,0.0643330364522525,0.016413140775022,587.9588954992439,0.0555469830997822,31.298017131206112
2020-12-24,0.3448041215700403,1.3634590117032817,0.0276841178569596,0.0697242294673818,0.0176055947029054,612.8796570505974,0.0581050709947399,32.49695050936928
2020-12-25,0.3180844197011546,1.4458848057739129,0.0284451340304437,0.0692705478517528,0.0172583461738741,626.4567387784558,0.0581052039735729,33.15766052669594
2020-12-26,0.2953833439116206,1.3282607978532563,0.0277867957650224,0.0776452964876097,0.0167104453653774,636.7423171944997,0.0592155695584602,33.51240176627666
2020-12-27,0.2841472438913299,1.3065401279822344,0.0288418482722461,0.0800433786373771,0.0167925314261646,689.6598573269875,0.0569447623536959,33.49744381518995
2020-12-28,0.2461344343242419,1.519128250108042,0.0295765146707829,0.0867011306451606,0.0175315335499733,732.9570292975275,0.0593260591349477,35.916069082572335
2020-12-29,0.2214074332658726,1.6760685346336837,0.0276921044784438,0.0816852343116887,0.0163972698366061,735.5908981625738,0.0582056983217336,38.83756963362207
2020-12-30,0.2120697554323437,1.5378390877377932,0.0269722756539759,0.0824728888672445,0.0166095248223451,752.8559324490188,0.0590601526106087,38.1509269709647
2020-12-31,0.2205345162888086,1.5158074963117758,0.0268399991126613,0.0814160455523329,0.0168806083679239,738.6169381520413,0.0584835019761999,37.39459108952269
2021-01-01,0.2374368348483966,1.8411408764785613,0.0269456269891592,0.0994516576885853,0.0171482040219555,730.1473402196374,0.0595864172392773,37.907080194788
2021-01-02,0.2218699831441479,1.802628913180411,0.02730004452412,0.0920018291513949,0.0164720378372231,777.6960653039432,0.0623923334108697,38.3407827710088
2021-01-03,0.2256366959380966,2.14770799035378,0.0297686912364958,0.1006505305501401,0.0186412675855411,967.0005967288458,0.0598247012594624,41.073833461872894
2021-01-04,0.2346184739285062,2.4217846067950366,0.0305601039373717,0.0926970004435775,0.0200481039867918,1025.6547675669035,0.0645711204604276,39.96291375628447
2021-01-05,0.2266990256435646,2.1618689571522256,0.0286451585923253,0.0997033503890478,0.0205733315126739,1103.3582516225742,0.0665353255631554,41.70002777344284
2021-01-06,0.2523851552432814,1.9231854639663053,0.0306929178061045,0.1035553306759134,0.024287429551838,1208.5750928728885,0.0771441501743607,42.18286284478925
2021-01-07,0.3253987133058693,2.367409284882969,0.0310514817387882,0.1106443718068447,0.0240093692066225,1229.4713150147782,0.0781780998716652,43.399503661775
2021-01-08,0.3215219169756062,3.2344821232005927,0.0304836887842899,0.1045281072886153,0.0264640493385365,1223.7296883535275,0.0818508024599393,42.46668009933768
2021-01-09,0.3291685242044116,3.3885883690214627,0.0343130730801964,0.1072984645437835,0.027527623380708,1282.979575527323,0.083359273222424,44.009471856745336
2021-01-10,0.3186871799889355,3.4737322317991124,0.0329694170513563,0.0998404258406072,0.0253978539406265,1267.7310031512136,0.0780526052058092,42.58410098557694
2021-01-11,0.290345256663072,3.1076274895234994,0.0289991085751913,0.0854370613713995,0.0221502916783754,1092.9143378806064,0.0668828982674891,38.45392552379035
2021-01-12,0.2935698883632647,3.58676467736862,0.0286725794558787,0.0859276602892037,0.0219190243195461,1045.406815230412,0.0649939653101829,38.11427219614462
2021-01-13,0.3064999201536099,3.520762208941768,0.0301566845762228,0.0972319027283704,0.0239374015806858,1132.0155910164729,0.0712162773878311,40.22565374012507
2021-01-14,0.2959769562364813,3.2781934892090505,0.0300361996728449,0.0956789581305348,0.0245177137737614,1216.9147884634556,0.0767341176229894,41.76107527446097
2021-01-15,0.2803368033210713,3.2557793953909067,0.0297741768667354,0.0955906329038471,0.0263738683786921,1171.8600177046465,0.0718484763704571,41.00211347628559
2021-01-16,0.2802087671576728,3.451865500376336,0.0302232273969351,0.103683681076781,0.0286378714419935,1234.6318700828049,0.0767154994609445,43.228026040119325
2021-01-17,0.2770459220161564,3.81598415593309,0.0301306142461349,0.1013372439211778,0.0298669465286193,1229.379698072007,0.0796586062645954,45.61128937623028
2021-01-18,0.2846371762289812,3.775146639945967,0.0315617780324733,0.103289804124395,0.0296141274150382,1255.976691513213,0.0852351595698146,45.26255345762477
2021-01-19,0.2945111481648177,3.641431311969665,0.0307100929405675,0.1024361905255393,0.028392773316934,1383.4840902277117,0.0871053253166264,42.9091445016058
2021-01-20,0.29627784655251,3.729115837327082,0.0305097457155344,0.1028487721570108,0.0286587804577669,1385.8529958752583,0.0845814282365673,42.516660637481856
2021-01-21,0.2691929557994423,2.998811474590356,0.0277438498003926,0.0894802923628142,0.0266606444355765,1122.912432537305,0.0718509736151152,38.76373900578527
2021-01-22,0.2731864710790083,3.341360079142882,0.0286616859754237,0.093593998174185,0.0270638314031143,1236.6834427536564,0.0739341503898347,40.76713000700509
2021-01-23,0.2714275942324098,3.5015683031312848,0.0291850016512089,0.1012844245075921,0.0407622087384442,1231.176379704471,0.0723306178786556,40.77664235619435
2021-01-24,0.2735918816505446,3.63170707484897,0.0299919745224972,0.0976227170212501,0.0559616318267462,1392.5397634449737,0.0723214103182262,41.84754636819086
2021-01-25,0.2686696301857387,3.7139996330041942,0.0295737196193443,0.09829913722794,0.0524332588014788,1323.4295031020106,0.0708033922664315,41.43889066736872
2021-01-26,0.2685555257861136,4.032884053809296,0.0295260246385033,0.0953243114809857,0.0730782407007856,1355.233724240999,0.0704382025096339,41.53699697144749
2021-01-27,0.251897928819793,3.699511535159664,0.028340273326029,0.0885991433243823,0.0837118781309598,1253.141671558609,0.0651869570579969,41.0620061062751
2021-01-28,0.2635787667209334,3.817402068465168,0.0295027173744798,0.0949714445228104,0.119101787752475,1328.773619066556,0.0698488958274662,42.39337274825129
2021-01-29,0.282143162500032,3.864348593084973,0.0332323863709095,0.0978342852648968,0.1285681922899031,1380.2842591352105,0.067409030010829,42.73677104822648
2021-01-30,0.4308534303634551,4.233485772671465,0.031754215912603,0.0964467291969612,0.1316069553621287,1372.427228964234,0.0651319668234877,44.6166614363188
2021-01-31,0.4916478062400711,4.263968588843047,0.0316317451560448,0.0942233947196904,0.1209749862263561,1317.0474362291775,0.0621520090039459,44.248361111646936
2021-02-01,0.3704238045727289,4.594574802707021,0.0328623893151465,0.0928528421061228,0.1072757805595123,1368.6644548123777,0.0605701101881039,51.46623653383335
2021-02-02,0.3692716435922792,5.257321084771443,0.0331523490794552,0.0982658448085077,0.1255841806410935,1514.2251957516528,0.0623450456876884,50.91219343297296
2021-02-03,0.394891449540017,5.721470793794539,0.0344747881456643,0.1025994475996659,0.1311346429179188,1661.000824367477,0.0673727306323579,52.31846242135783
2021-02-04,0.4478312095296225,6.41624673360909,0.0332266358584948,0.1128034439346419,0.134970903127078,1587.8008991859367,0.0636380801124547,55.7736236256377
2021-02-05,0.4509005614736691,6.706647732382283,0.0362669972660277,0.1305698971260815,0.1600976371450381,1724.8569083393102,0.0679973930229875,68.33895660447845
2021-02-06,0.4419773391491678,6.117657911972685,0.0350494691072619,0.1240162376371436,0.1409144676055778,1683.941297865053,0.0679545067672812,72.63187897909684
2021-02-07,0.4188585251475127,6.657339688114339,0.0358667937889088,0.1191098705126044,0.1317228318642586,1608.6405479857196,0.0656307508662606,68.25050171789643
2021-02-08,0.4535719458941512,7.908749783879188,0.040763707727285,0.1280321763081416,0.1471318349478332,1750.997553719215,0.0703415188517894,79.49801888923349
2021-02-09,0.4725235786071262,7.84013833144138,0.0462620321804528,0.1326088794568925,0.1483606343237019,1769.053533934599,0.0718508008109406,107.73553377385184
2021-02-10,0.5035045440234706,9.021720125352658,0.0462405170474434,0.1447139104699854,0.1376691218921009,1739.164209004836,0.0734000691472633,129.13361191797475
2021-02-11,0.525723076120374,9.200179305161804,0.0573543213574235,0.157399324073291,0.1789972997357099,1782.5088691218525,0.0797180106473585,123.80544465729103
2021-02-12,0.6107211056165796,9.228804888243197,0.0553409551811456,0.1718338171396141,0.1848170777742261,1841.1977507032907,0.0870163957548456,136.48052145554178
2021-02-13,0.6299175792014798,8.713969623823095,0.0593494126774136,0.2004902619394116,0.1798469497370046,1810.8425457323729,0.0913738544701104,133.322626656125
2021-02-14,0.5930532342085324,8.727632198363525,0.0556436063382619,0.1900056506128312,0.1700276428572809,1804.9841464366496,0.0890979287365485,136.61474253248164
2021-02-15,0.547923341309286,8.847305421008814,0.0505313853160633,0.1917273293287878,0.1739637715326127,1775.758351701864,0.0859914993975277,129.37501831256412
2021-02-16,0.5223534662432514,8.30280602969779,0.0523589288015086,0.1832295967897768,0.1720355213388639,1782.5753090505934,0.0845980885305109,129.7750465728749
2021-02-17,0.5364850178225575,8.231931006463842,0.052540759863964,0.1990874935508214,0.165443987951774,1845.573922156752,0.1013984600418444,163.62267032634747
2021-02-18,0.5340092777515143,9.01266263252076,0.0550497311295853,0.3504834893961374,0.2104714841372408,1938.5694368074617,0.1207628419237633,194.5297878204593
2021-02-19,0.570529085079073,11.440869401894185,0.0613594572606049,0.346850023506091,0.2489383871142444,1969.9797177628184,0.139197512762375,338.06613613445165
2021-02-20,0.517678551092477,10.044733825464116,0.0582638570279183,0.3515064346208185,0.2332405435774223,1929.367692879665,0.1404421200397765,257.3900907544965
2021-02-21,0.550907164651171,11.1134029369101,0.0597698046201643,0.3578618689944799,0.3453143653068023,1941.4267676797988,0.1418971039797294,295.6003537806796
2021-02-22,0.5759370730614737,14.4237305333873,0.0546431582650184,0.3046850921349081,0.4535487883168241,1788.6152102806425,0.2237732637904571,268.3919967635501
2021-02-23,0.4730045202749351,15.15827794507358,0.0449313320732831,0.2403282484050589,0.4399500758834497,1563.9246059011416,0.1587627866612347,228.7243478329572
2021-02-24,0.4716137861773422,17.471803640467495,0.0481395317230374,0.3175858048989373,0.6572506223531245,1628.391533792655,0.1603621485617912,255.4767184097597
2021-02-25,0.4322793325595881,13.811009065584932,0.0451396162965851,0.2908949939747511,0.6015269331740768,1468.8601037286776,0.1560629388049087,235.367775596686
2021-02-26,0.4300942268493778,13.668935958977311,0.045343918248969,0.2976759151873132,0.5179764053919225,1450.988746804119,0.1549377698355781,221.91199852607065
2021-02-27,0.443093586232584,13.310965118755188,0.0470561831043185,0.3473333301379826,0.4700412253032047,1480.1295768477528,0.1510811817221277,226.7268657659784
2021-02-28,0.4138281135889511,13.030769065831386,0.0454199629789286,0.3224347460783633,0.4187303556507389,1416.661552837565,0.1349905283901138,209.7755560977119
2021-03-01,0.4478857103581055,15.030085685643074,0.0478525447147931,0.3462866098599659,0.591112964272604,1570.399689634054,0.1507533719296219,256.1825241472202
2021-03-02,0.4372064358385168,14.010086254280449,0.0469671675012527,0.3619455396141932,0.5202346201855074,1497.0891042633873,0.1542793079955307,240.93415136962903
2021-03-03,0.4506482993644011,14.131003508942642,0.0491401646222021,0.3841928739528242,0.524067098119034,1579.427168760309,0.1573014836121629,241.75975167975105
2021-03-04,0.4832646814050099,13.11502409372346,0.0515453557358458,0.4571981457399507,0.4612346278055687,1546.4996211167372,0.1507254374721046,230.26650905990243
2021-03-05,0.4590497723869844,12.63107017877297,0.0503592931522138,0.4247594343151143,0.4615877010008496,1539.0484290947377,0.1517801150349455,226.9398478508591
2021-03-06,0.463973811216974,13.068095512982284,0.0502943015942306,0.4240812469537391,0.4422672267987732,1661.9279698998157,0.1544075049772548,226.65626759661149
2021-03-07,0.4671623972512868,13.91718704526964,0.0518694621443623,0.428937971126835,0.4481394937533363,1727.463096224567,0.1599564221096749,240.0619974599154
2021-03-08,0.475372981241661,13.640225836910282,0.0530127406724728,0.4324707715141358,0.4537975449611194,1837.5330305439447,0.1597861316437817,240.61622414964333
2021-03-09,0.4862369216972623,14.866607085296575,0.0532808391849779,0.4521034998428687,0.529407772224685,1869.3311016255,0.1707620436123463,294.72023395611154
2021-03-10,0.4629061198169322,14.233539653620891,0.0515370150320727,0.4297508261745343,0.4591489064891377,1802.3110916881176,0.1725717050390121,278.40134011560883
2021-03-11,0.453386555747635,15.976571418630938,0.0515087343412212,0.4901436193602088,0.4430712469823932,1826.0574768119816,0.1895488851692698,288.4728386043209
2021-03-12,0.4404437709987498,14.598623129754037,0.0499955976806229,0.4734438679987768,0.3897405354353482,1770.9361793697751,0.1906831266306166,264.080531574575
2021-03-13,0.4609464681610516,15.318478663846856,0.0528666586522021,0.4743252679071387,0.4073190970513011,1927.7207203999012,0.1985721430851709,277.1037454812445
2021-03-14,0.4430734609001456,14.567314052136112,0.0515188854945116,0.5098689233746707,0.394227265243441,1866.0715447008808,0.1879994252954023,265.97402356240656
2021-03-15,0.4373335654172127,14.163365885178608,0.0507525440831859,0.5228519085611378,0.3691238050978941,1791.047851830107,0.1775187102511171,253.49929241289573
2021-03-16,0.4610837639261478,13.689313740219452,0.0523968038468417,0.5861839331954147,0.3829006408251565,1808.5512173614395,0.1954515695868025,259.05040404323574
2021-03-17,0.4735327043698188,14.277756264275158,0.0552423334389515,0.5518826923960829,0.4332576107173771,1828.7548332342565,0.1976071024046837,270.92343249137247
2021-03-18,0.4723619309978739,14.26867567597296,0.0535818725233118,0.5242607337640833,0.4003866578602743,1780.1596459528505,0.2207543482178833,262.65199569448845
2021-03-19,0.4687399763336347,14.182866696542028,0.0586322692747111,0.5474488086894806,0.4140009459359093,1817.1329628084295,0.243124511476575,263.57879484349144
2021-03-20,0.5275777913982836,14.275804030345457,0.0612374359288427,0.5292679051411225,0.4320236143171856,1817.8601431294944,0.2176595748655892,265.268468060338
2021-03-21,0.5188056655394946,14.306229754951788,0.0628330252520272,0.535225841849703,0.4203884980166885,1790.3780747526928,0.2219725287655236,265.0540332337827
2021-03-22,0.5466715495213489,14.870337482227852,0.0597341315960647,0.5212598143855256,0.3965354790748553,1686.8911971580417,0.2160032392002036,256.94864890376607
2021-03-23,0.5539316085451409,14.194567786228824,0.0588412178102677,0.5935586725109657,0.3812099871058137,1673.8591835627929,0.2133374479897104,255.27786787587385
2021-03-24,0.4864160430351462,13.60393816401807,0.0554873793774914,0.5376544652376583,0.3394409639251922,1581.631055931366,0.2182671570853585,248.3507195782589
2021-03-25,0.5114260573573015,12.964522758314372,0.0553692788439412,0.5058704581436194,0.3236478515088302,1587.2979641585232,0.2054162037351133,234.2370384788448
2021-03-26,0.5674371524314464,14.749054072098565,0.0649774284674069,0.5453789637001751,0.3694933344339131,1700.3668693581185,0.212106327967939,254.7015843221757
2021-03-27,0.5478679445266175,16.56643725364522,0.0637960398014254,0.5930936351781907,0.36003255955275,1713.837875683446,0.2041715579031617,269.39591320216624
2021-03-28,0.5508514715605831,18.008069673329885,0.0635146086654616,0.5964777598479808,0.3971223417364249,1689.0367982059097,0.2030494013900215,268.6806004111688
2021-03-29,0.5658188175083124,18.884890865843666,0.0647739358840507,0.6546852363160985,0.4346182812363168,1817.626388088868,0.2176668511648247,274.95685604326087
2021-03-30,0.5665694123161319,19.17575575187661,0.0658006277097868,0.6657379939571786,0.4284622558164011,1840.294951985396,0.2206238144520401,309.41128497847706
2021-03-31,0.5738184047382427,19.48663194355817,0.0919035437261434,0.6258282421767276,0.4224784153780155,1915.8325358462237,0.2153360520658878,302.74519342468096
2021-04-01,0.5706176387429038,19.05545051591954,0.0861440566799047,0.6073366398379549,0.4438849594942333,1970.4711995232756,0.2198846330183766,335.83418525299265
2021-04-02,0.6044974611582614,19.73831924627352,0.092249320886347,0.6284831027938461,0.423759985392216,2134.101788297294,0.2289220810127636,336.95153098017545
2021-04-03,0.577287680424983,22.5989630451636,0.1016450596463429,0.5953180225953529,0.391101150549195,2016.6672472930368,0.2149210247771145,320.53878118767074
2021-04-04,0.6333526453068182,24.02282911560326,0.1282099573677565,0.6170735530449014,0.4086234635930849,2077.755212422407,0.2271615569917582,349.04540444084336
2021-04-05,0.9074547526990332,22.942985835974703,0.1384900104930158,0.5473905676024778,0.4698545785491729,2097.79638277926,0.2468652062743208,367.4580272308157
2021-04-06,1.097633770923746,24.989549183579577,0.124924602989468,0.4994026407072509,0.4608278367271365,2115.055451746108,0.231351934998506,404.4605067817102
2021-04-07,0.9221401420253108,26.67473295427777,0.11143087999764,0.3942523304246184,0.4155486219727381,1989.148061904172,0.2050609646570914,377.0050350188976
2021-04-08,1.050768096482137,27.00514637240972,0.123912810755214,0.4719718690534955,0.435680612662602,2081.3540625398964,0.2171509566397778,418.1377217019414
2021-04-09,1.0249751336804138,27.784698122914115,0.1162904151261407,0.5310023665824448,0.4510784616038971,2069.667796085529,0.2252089480168609,451.2108572744304
2021-04-10,1.3712758232576907,26.833966062021243,0.1262156437922934,0.5431694168342326,0.4405780503614505,2142.7960653929085,0.2336499356468538,471.8358234440816
