Time,Solana Market Cap,Binance Market Cap,Cronos Market Cap,Ethereum Market Cap,Fantom Market Cap,Polymath Market Cap,Tron Market Cap,XRP Market Cap
2020-12-02,98158810.32584806,4485798669.948128,1465121973.7360313,68153602806.21818,57450527.18292635,53389715.51116498,2239723421.090496,28652042370.99992
2020-12-03,97007192.41882148,4532470312.734571,1458225802.3291247,70109767421.9594,58017026.281603806,53600709.29492708,2265127722.4908805,28523422427.20637
2020-12-04,86302542.38359374,4313659353.384783,1386056722.773379,64944263291.91259,53352405.376013175,49631869.97228742,2121135218.231058,25322343136.79266
2020-12-05,91469353.58874711,4395591397.934824,1410680729.133753,67764042948.9772,56987780.00533286,51442636.123374365,2191814932.565342,26383914795.40367
2020-12-06,85608059.73744749,4358178089.7922735,1399463993.4565852,68483582708.01654,55554538.14097109,52194854.48294056,2218447843.005035,28055829285.312027
2020-12-07,84695936.97844146,4341263148.865393,1413365951.6169808,67474119685.86511,55231586.81604279,52321068.373208426,2175138470.357377,27593689253.630165
2020-12-08,77643530.78405608,4099895788.270019,1334696166.1643002,63305670197.47529,48810793.09126599,48364858.66311067,2003924932.9526424,25538249072.542416
2020-12-09,77258533.71758029,4167230661.076464,1335106651.9539351,65276424697.152855,49979665.57453976,48147462.04707174,2061410563.2064333,26432126584.83739
2020-12-10,73019479.91112876,4097433907.295929,1302913638.758091,63759073874.73225,50844080.32015316,46909043.4113456,2016838641.1756237,26129930568.260216
2020-12-11,67063074.53264825,4051182427.359371,1298051996.1993954,62124158560.85701,46892054.79625107,45436345.78555985,1995624291.687076,24942199061.447376
2020-12-12,68998005.96321389,4163931310.434167,1315401604.8751974,64655118180.3175,48529891.09030404,48681535.76910339,2047475116.7800808,22932137899.870888
2020-12-13,72368450.61816674,4284844712.4803,1341818411.1940014,67134794851.681,50345685.5769008,48524430.27276784,2090383053.244996,23188566647.30845
2020-12-14,74144495.06564687,4423709692.446076,1345919095.7769191,66629545532.42207,53257782.484112754,48476014.17987988,2082975578.2428696,22614178550.15045
2020-12-15,80958321.29626867,4363659616.569024,1365833487.675048,67041487308.61978,53290406.413030505,48192694.35977668,2092029640.9671855,21274488732.630653
2020-12-16,82697026.71230772,4502642498.310452,1430336741.6181707,72301103108.2225,52912801.56810863,49300063.28887519,2217202349.999367,25131003383.146965
2020-12-17,77962145.67023137,4458380241.204621,1474882464.5846777,72955533475.1786,49729266.02764974,48096752.81547235,2200488915.3796344,26149773219.36809
2020-12-18,79098065.29444037,4575748263.384468,1439222397.6532102,74135277407.04251,51134258.63358184,50252596.12270731,2228275726.560816,26367897241.432484
2020-12-19,77655684.25950308,4916865111.165444,1466065209.3176663,75092677592.1047,52576084.85392361,54659030.685132384,2244190476.833455,26296084999.493507
2020-12-20,72790529.40428856,5051713693.403217,1476649890.025324,72618785345.5407,53033202.60108385,58084475.00433706,2236682629.9566,25235008585.15551
2020-12-21,71954471.52541262,4777115837.70322,1330592645.3766384,69545799024.42459,48514872.86565693,53530639.64648393,2112642476.5765529,23545991367.258896
2020-12-22,69532641.54486774,4945772817.2023,1352981417.2969167,72327947935.45154,48216876.44160555,52919815.770456925,2070929538.2675707,20501594828.858875
2020-12-23,56718890.08800321,4660064269.514709,1252600978.8315694,67468061368.13851,42071532.202975616,48025211.99095873,1801727101.0148416,12163610689.503866
2020-12-24,63270395.09871319,4814447228.089379,1298021383.381885,69867514814.01097,44316384.20167586,51917503.59702235,1979655532.3408272,16602939796.20576
2020-12-25,67364923.8031706,4899865020.948586,1298957565.871143,71422858091.1277,43642735.38338079,51802926.79374579,2035015703.7468023,14088171755.507318
2020-12-26,61824850.92219503,4954948231.448557,1322491179.5463784,72391403990.8806,42359473.0409128,57953577.45081237,1985727989.537778,13418021942.616997
2020-12-27,61706533.09169116,4973685729.749473,1281332918.3152866,78833072066.0927,42899226.42641533,60250749.20502517,2081900121.3005068,13068762432.413218
2020-12-28,70774348.23560144,5302039004.723987,1331631825.9274728,83575563402.66385,44657092.79175016,64790088.59351126,2115731776.7020416,11125026065.81033
2020-12-29,78352281.80230162,5722427540.454511,1308201713.7398255,83885243123.81543,41835066.23023177,60994383.78841995,1973709951.059294,10057607712.33219
2020-12-30,71585859.2732059,5644561342.625012,1326499255.4002862,85790178023.44371,42301996.94762403,60872508.93926587,1929169522.3468945,9633436313.890484
2020-12-31,69766796.8517985,5507755823.482548,1310395551.779758,84037694047.35515,42814464.590924114,60449766.299051575,1918734259.4133856,9986921049.346115
2021-01-01,86318139.65505527,5584591445.479913,1338073422.4500194,83294083323.20639,43563937.6189555,75797393.94083455,1927428460.4736772,10785755952.896765
2021-01-02,84086466.39653847,5664992538.860413,1401895054.057074,88595346035.55156,41656186.5258822,68342048.61218521,1953955406.6188216,10066602632.99948
2021-01-03,99775343.80647424,6162622121.465481,1369333486.515718,112525376104.65454,48505439.489953086,74164279.45964824,2143782786.0145097,10455111151.166016
2021-01-04,111799126.97201678,5860212415.082251,1455266811.2525132,116693162132.74934,50725082.88859707,69743191.63023445,2197459010.85919,10578255930.15237
2021-01-05,100329573.08891997,6146043355.419785,1500727467.005609,125112930227.72488,52090457.08973852,73967252.97042802,2050149400.357792,10299283152.408031
2021-01-06,89806036.82660183,6213203841.025946,1736694605.1323197,137306782958.13136,61195992.046045415,76269394.49321285,2216470510.6955585,11458017061.61058
2021-01-07,617487734.823374,6360257240.65883,1755356145.6100843,139084939665.71393,60573579.66507653,82326898.92796937,2208686804.682569,14783360785.307053
2021-01-08,832993617.4072843,6257342788.151831,1845190341.1826696,139145700786.27826,67087846.72202549,78529622.26724873,2183011841.618219,14620012702.672577
2021-01-09,895647361.5109031,6535325408.396228,1886086860.799976,147397891905.5662,70289296.62992914,80707300.9857888,2462463494.48096,14981088874.901352
2021-01-10,912330458.1173432,6321067625.073282,1772830029.5604882,144775179901.584,64755941.485624656,74865270.21490304,2374988871.9908977,14491113587.04244
2021-01-11,817258464.2688268,5708211117.642347,1505140023.9745026,124728988376.03725,55998547.46865873,63794159.55125651,2078746516.4453845,13238979457.402128
2021-01-12,938493137.5207736,5655761600.931015,1476537978.337947,119330774034.78914,55687143.24350876,64802403.87755704,2052540842.0240395,13344731547.471989
2021-01-13,921726565.2583522,5950937294.099859,1611607004.8695242,128582223216.0304,60566693.15405299,74115306.1017127,2159051159.979104,13957393308.172102
2021-01-14,859145982.5611855,6162213630.697031,1733267100.094327,138240285220.32953,62298630.64302445,72009700.10020883,2152424748.4320817,13478198579.22908
2021-01-15,854734765.1596448,6085115283.863143,1636942239.034636,133962341262.37856,67419921.47841628,72202782.29959099,2139819913.829716,12758648527.012669
2021-01-16,904006570.0309956,6408266290.294945,1742080208.5266638,141369013157.282,72889096.40417391,77654319.67324229,2168667455.1479344,12752821363.443005
2021-01-17,1017470477.7839756,6811733847.335682,1821437075.8946173,142087383372.707,76725203.80058779,77149444.89396547,2170970138.4544506,12608874407.39614
2021-01-18,987108914.5515286,6697976479.659836,1942505062.916976,143378258827.21744,75476855.03554332,78198357.27493879,2265881777.8444405,12954366484.188166
2021-01-19,953132372.6214266,6375499623.76684,1992514735.3641949,157929393133.71045,72266366.94006984,77167379.3892775,2211844148.168651,13433997245.77599
2021-01-20,973442831.7891594,6266849381.663175,1919534512.6357265,156457140894.28006,72322265.4256977,77805163.71854436,2183720846.7278533,13484155008.268003
2021-01-21,786986237.3494189,5774109832.68915,1647183315.2059371,130713677392.4996,68253651.1899818,68576655.02414915,1998357623.5086536,12251471331.286976
2021-01-22,870802220.8670269,5972297132.161497,1679797904.5397117,140271927461.8329,68379113.61217539,70397722.61446846,2039986962.809042,12348108563.326498
2021-01-23,910358037.3778708,6025125570.096895,1651376540.172191,140773242456.76056,104017198.57830942,75912021.50073813,2090689872.2785385,12353173876.273672
2021-01-24,946423915.3825784,6175849056.405198,1652594060.754226,158167202909.14236,141379889.4885606,73397518.01328509,2153017219.069889,12456245392.6549
2021-01-25,970376773.8007468,6118277883.105456,1619243805.4997568,151940348541.692,134007926.3080678,74674442.34053923,2127316043.0688205,12239551031.522264
2021-01-26,1054703273.4109548,6125248409.288884,1607873299.57697,155446593758.92108,185468252.4101554,72077664.54102132,2108929375.5160627,12218188875.589691
2021-01-27,965216149.5931334,6046117020.91682,1483486062.4821246,141774137750.6659,211904579.36360103,67128741.34537789,2023288993.7872932,11407608804.15268
2021-01-28,994404569.1401207,6283476043.155616,1603397637.049573,152877389472.9714,307827220.20572203,72250181.95257768,2121187276.5810776,12118698621.825148
2021-01-29,1011832935.6122584,6337205523.632562,1549865571.0489862,158354114909.26474,331142940.0525471,73927786.27567928,2386249972.6194453,12853353143.140348
2021-01-30,1099976702.0181136,6604362183.837016,1501062967.5804937,157410718624.21973,332565965.2619008,76953006.02244076,2268502271.017194,19215011544.534508
2021-01-31,1108554251.4633815,6522941333.935256,1428164923.4387484,150322722005.1637,305760160.9069939,74605439.26928355,2261454306.6984525,22460670801.01922
2021-02-01,1181003688.1507916,7583767269.190991,1391661132.8717916,155894407853.50046,271024075.90514064,73787447.29723132,2354638900.094571,16887446178.179226
2021-02-02,1375270992.6864705,7569477058.56905,1447494572.5277915,174557101587.54166,325618669.3686876,78208595.03908269,2380380850.7251854,17039497521.900587
2021-02-03,1486424501.2461636,7735129472.072181,1547759579.5866747,189023794263.7008,334059656.79285145,81222122.26709495,2459585464.123432,17945935420.571823
2021-02-04,1677733734.3813236,8333210382.439513,1475535819.640721,183982328605.4526,346445402.64414006,89690084.61554113,2393029725.06396,20405940224.787094
2021-02-05,1732564478.94795,10106500512.436031,1569333807.862403,196424150368.4788,404408094.9333288,100670418.8262468,2591602832.656809,20535328839.092148
2021-02-06,1614662623.626382,10648242256.756302,1569495454.956174,192164042318.95844,358303924.4825872,98545407.73062536,2505141647.870144,20205229008.6856
2021-02-07,1741080410.398057,10133846849.962711,1516109776.0570862,184109385158.1494,334689340.51279145,95735623.73608424,2585094478.7853045,19158415883.033077
2021-02-08,2067531944.1291592,11666342815.764996,1618067510.577675,198719063426.16904,375144307.99084914,101570637.55586296,2896562253.1526933,20468514863.339752
2021-02-09,2066515667.7340856,16042189486.944416,1662589952.471795,203102939465.473,380505331.7399805,106433812.14577836,3307719410.6380315,21583065336.769066
2021-02-10,2347978417.7784863,19029543691.117306,1702610971.8282113,199919369275.37125,354224851.81067026,117779836.11219926,3315838856.877564,22982765730.23764
2021-02-11,2396719732.172312,18248020592.96308,1843293743.847638,203774834938.25632,454089166.5980409,126260718.65908603,4125858844.054774,23856145163.797523
2021-02-12,2426763287.306892,20066593314.135468,2012044408.771229,210344318124.7324,469447513.4832306,135743584.9511218,3969866814.4897904,27960966907.84191
2021-02-13,2299907027.7197843,19799743676.327934,2114842593.2906628,207890872554.91016,460141389.3312808,160417503.09439766,4273400008.232497,28721338583.23619
2021-02-14,2299584697.079879,20235468424.048496,2066327511.0451407,207057026271.03052,432438149.8903648,151166188.96240234,3988554135.696508,27087614068.25724
2021-02-15,2319301370.904806,19096962299.56091,2004964799.789673,203972439068.60132,442068513.1268987,153113498.00587848,3637384659.203036,25026313241.817905
2021-02-16,2184260799.960396,19173445845.066597,1962722008.914734,204528599567.24704,437163196.6473599,146430258.03033796,3732214836.664188,23858413182.24458
2021-02-17,2173930631.1428275,24144663679.111786,2349020626.321754,211713928319.0353,420429686.6666199,157899198.40157917,3770282092.786227,24600084027.40609
2021-02-18,2375754523.610692,28719828748.346382,2807406893.100106,221863277318.4042,533248314.8907286,275665936.12300295,3942038158.48136,24401068320.804165
2021-02-19,2993685734.1051297,52232341792.26047,3206717918.075087,226038410300.1425,636863860.4257147,277758269.6776915,4386621751.79172,26073015135.8984
2021-02-20,2615417098.019502,39186024468.50675,3248505795.6518044,221404545098.43417,582681195.5596554,276891023.7861288,4126449595.737491,23657760929.564903
2021-02-21,2943199329.545796,45745975207.855705,3429511685.1699963,223004310602.4685,873526800.4820342,280097184.06598794,4288724396.548951,25191390487.04061
2021-02-22,3751426598.917991,41355468790.23462,5306699945.389987,204731064486.9056,1143277472.975345,240530022.463728,3907594356.518099,26315783830.375607
2021-02-23,4014384609.485051,35160048230.5213,3776225772.697273,179691686731.1511,1109793139.598111,192624276.20005527,3207398948.539616,21616170566.952755
2021-02-24,4630153132.806194,39273073153.54269,3938896100.729706,185843232352.39117,1680905335.49925,254332864.4953775,3443446098.694895,21552614418.590008
2021-02-25,3670715311.01561,36653635808.81574,3785053539.1195006,168658293547.98462,1614495565.327395,239396580.65971157,3262510548.620501,19755041198.64477
2021-02-26,3630663218.351275,34347801258.49284,3731275801.164561,167151176870.9801,1327030173.148295,241568595.8354306,3253119066.4685974,19740260345.517567
2021-02-27,3502097092.0348463,34863282195.0899,3654328459.369152,167833687528.28204,1181467744.648973,285454747.6539338,3361443306.273645,20027896981.23032
2021-02-28,3482110143.44744,32747054923.74233,3277053504.763401,163289758568.53607,1072596088.6662556,259541639.97736984,3272912690.586012,18911825797.22397
2021-03-01,3973508157.319812,39775549289.62083,3624676915.687448,179885012253.05722,1505596122.590907,277995185.9194145,3429250085.5700054,20552651911.17629
2021-03-02,3703367097.5839834,37318077555.5604,3725338699.9669614,172017777678.2973,1342630098.6067362,293695283.6476146,3370887597.80876,20062243305.49367
2021-03-03,3742765612.839295,37511795342.74582,3803813377.819436,182133382817.63596,1345629050.9245944,310180370.4150814,3530824412.6404486,20695029438.9158
2021-03-04,3465889173.00098,35579395371.44576,3637986925.634709,177647949967.0106,1177216366.879625,366114226.4691683,3694182811.918932,22099684135.6188
2021-03-05,3328224948.5193915,34764818409.196365,3658288087.272046,176268279969.45792,1168859473.5642998,346266984.0750948,3597800895.3900366,20924229172.95381
2021-03-06,3455484976.176569,35132140627.2429,3727298977.2072105,191505024384.2956,1127071356.4391162,341903859.04585946,3602389575.721803,21217513030.92032
2021-03-07,3683032789.5785527,36937041399.52951,3859047428.303068,198695961501.5439,1137123374.9371495,346556431.17680776,3717299131.273014,21346485941.39555
2021-03-08,3627821384.30089,37175687161.84234,3856619265.769851,211132676701.59903,1159492091.346097,350906719.9034039,3801914036.624479,21854816055.90369
2021-03-09,3948666694.263174,45349664034.30795,4115248480.9899206,214412034435.93903,1345623657.5842452,365715402.4994122,3800847390.540205,22264238440.69771
2021-03-10,3801048410.638191,43134755617.83653,4364487422.623329,207916309215.61444,1179516702.131633,346534866.7127235,3705080043.2079616,21262253816.11749
2021-03-11,4251534865.370938,44525761191.37331,4785621551.522798,210018342198.09775,1130682881.1503477,396804866.5058217,3685927959.710197,20746293012.117126
2021-03-12,3904039878.018883,40908235661.64172,4822601781.278837,203771682506.1516,994661189.2962676,381377757.6979053,3583675344.109033,20167421887.68146
2021-03-13,4102822643.225109,42898756292.75063,5018182755.070877,222405459430.7676,1046675723.85639,388889534.233061,3800609103.56799,21131015891.193703
2021-03-14,3914890622.835212,41037415793.37244,4737495527.242979,215367930757.887,1012968673.4772534,416466247.8172957,3699452761.8381214,20362356691.72016
2021-03-15,3802503168.319744,39434323550.85248,4479323268.032134,207264868908.9888,948111559.5228922,420385577.8618156,3660692716.027458,20046575704.500507
2021-03-16,3652666107.3940897,39929253304.221054,4950314290.51385,207059072434.72623,965208200.1196004,485230411.6833353,3755016761.291999,21256330225.999702
2021-03-17,3813907144.3630457,41811497472.19724,4979338310.422842,210150824167.56412,1103614451.122732,447449877.2617309,3938568722.0062304,21705878435.49229
2021-03-18,3818502582.108464,40603807044.01744,5611128195.38926,205022936620.98636,1016979706.4545432,424850319.8700735,3841386172.276458,21683764043.52461
2021-03-19,3784530964.203633,40708892326.84678,6161553668.656819,209188785173.5874,1053368005.5419172,444037153.1381529,4205777176.511496,21486188493.978672
2021-03-20,3827195162.447837,41004900988.47188,5504872059.101905,209455699202.5177,1099525975.551711,433779058.897768,4404127333.143486,24299248758.427185
2021-03-21,3820743747.1802936,40931038994.92851,5609299291.049959,206013222508.0891,1066064683.2858996,419065132.133963,4496790311.039346,23912350892.242435
2021-03-22,3996883816.28734,39834881552.667854,5364619991.780066,195434685366.63263,1022389580.5691549,424641062.1595795,4324110290.312447,25443377644.783222
2021-03-23,3797038254.76521,39376090108.768486,5369403621.611309,192388701720.41965,966431497.9118084,478503873.9372286,4192817484.5414968,25328216010.82461
2021-03-24,3673111725.425858,38516791584.36376,5511078586.724405,183005042939.6772,869042922.8238268,437910584.2260292,3998235094.435589,22421022550.637875
2021-03-25,3458196577.606995,36192768189.38144,5169991804.917368,182810172113.9428,821738124.1390465,408444455.13474697,3969212223.917802,23454220010.3365
2021-03-26,3952457817.8285327,39235816415.84892,5350545892.456019,195511706252.9431,937291316.0226756,442325991.8821223,4651159604.35038,26022913036.41568
2021-03-27,4447942286.041741,41937086118.26921,5172831052.642726,197943394049.89084,916498473.501808,464383514.02075887,4581531841.022868,25186564703.1959
2021-03-28,4849136131.610755,41484697966.03745,5127272196.467598,194647792269.71985,1010002648.0923754,484877559.0915436,4548184792.017738,25262286543.94369
2021-03-29,5060496028.96088,42478850221.41467,5509076506.840109,209088522651.80023,1103386651.5105262,533925267.1785658,4645040066.718666,25942283784.411938
2021-03-30,5140859722.050636,47742356655.60207,5568576919.02786,212080597430.12268,1089801012.1075866,541751198.8358351,4720243691.524327,25985680163.48191
2021-03-31,5229172252.453522,46841566978.953735,5448700392.639262,221210690537.73203,1073819183.984588,508866436.2740944,6602014663.817924,26345850652.65566
2021-04-01,5115358904.3969,52021709574.684296,5557458629.57679,227187483748.8278,1122774733.292168,495047663.4771928,6185926428.28518,26156246584.42219
2021-04-02,5287278539.188044,52098346307.81932,5789354663.000634,246446284273.69156,1078144434.3151453,511919120.341472,6571170922.982676,27689105144.11829
2021-04-03,6076766593.933186,49920147538.04927,5479069007.158669,233519912234.63,995969064.921648,486242697.3567288,7321302883.804311,26697487988.47653
2021-04-04,6459213598.5183325,53890347090.85982,5736678648.168786,239721240194.1402,1038322239.286561,503483512.1610542,9144431642.185305,28867765642.151623
2021-04-05,6143755028.531597,56849486727.353165,6209227399.497918,242118495324.8364,1176019747.160612,452416234.5805566,9985858390.58741,41446009348.24751
2021-04-06,6677871480.251414,62712349429.43108,5842921013.830287,244306254505.299,1170336673.1594665,409743563.23885614,8954301783.333271,50389991767.084885
2021-04-07,7244692415.792232,58558889933.08447,5218116982.650375,229324263726.26556,1066208591.070736,324218700.4531503,8072075620.142329,42704151358.50662
2021-04-08,7238834909.900146,64636587595.50615,5488108059.917724,240116470865.1621,1103294824.928106,386052180.0211933,8877512597.775274,48192343014.51859
2021-04-09,7509326042.822403,69006619223.09024,5684687412.797512,238825167325.6829,1145486775.5005646,434035035.4707239,8323623723.444961,47443263646.75937
2021-04-10,7243681262.228849,72863380910.31287,5892557909.791265,246336623343.4781,1118507418.1004355,443948754.6676816,8984059739.508492,62809519330.02565
2021-04-11,7504132255.224255,80304972015.62056,5811003345.624743,247431817683.18903,1160269915.5689511,481429693.9156955,8760333395.52753,61944875382.23251
2021-04-12,7668557969.184397,92356058016.54314,5565829836.848512,247289165411.2008,1084806308.5420992,415368616.18459415,9304010445.66194,66682095016.478325
2021-04-13,7477651408.251167,85352626250.56746,5972819762.885246,265314823430.1463,1066049779.1262354,408675340.8649957,10571945441.651176,82194439880.46928
2021-04-14,7124964901.168281,83633350017.25006,6085749270.408708,281118122172.1276,1061641655.2631474,378062278.3148395,10102158667.4595,84389055763.71935
2021-04-15,7510746946.813054,83889063375.7033,6516035695.911619,290591950682.4659,1128728446.1839125,393452147.7016097,11920662705.12879,80621962486.44653
2021-04-16,6847726667.985529,79138319032.72491,6404149325.414446,280617563098.8275,1134185816.037253,359545753.8076101,11604718444.323174,72810668537.58891
2021-04-17,6763365116.21136,80146564558.26534,5981925569.479285,271060261616.9552,1267278276.4190123,402270471.10656863,11380541777.061522,71413494678.56975
2021-04-18,8839759827.800987,74374361399.96808,5740885139.067132,259329079995.4421,1064352993.0810152,311252982.57898813,10328002951.2855,64857860313.74
2021-04-19,8636876765.15214,78419210502.81401,5245034037.81583,251090482814.8267,1017236056.6579514,340579572.1085108,9494239584.039474,60778792590.85363
2021-04-20,8638723481.256248,89885987227.80591,5183447411.876468,269456185695.19864,1016490199.2791052,327677837.5294884,9627774435.793669,63746186778.71684
2021-04-21,8840620046.282288,85489582707.6955,5139608876.391473,274296843910.20837,949814152.3839856,316967073.8020627,8977823783.701883,60129127303.28848
2021-04-22,10546870753.411224,79217558867.58391,4506011955.18862,280712855517.3182,855504857.0647588,269298286.84741473,8008308065.66524,54216823754.63583
2021-04-23,10009570403.266832,81068966581.40443,4421558243.93934,273323480799.64493,798557109.1384267,244076344.18484783,7784971769.666302,53657136235.37748
2021-04-24,11122055713.48721,77665030993.17024,4302531067.402562,258340689899.58817,718954483.4447492,276965648.8984314,7457306852.708662,48871830051.980896
2021-04-25,12948847195.888563,78223823141.42642,4342453870.670435,266776799157.9336,762812860.1086493,265057489.34500563,7292450219.714095,47614962664.0507
2021-04-26,12053853291.95677,82089500489.02422,4792258119.410653,292829223558.3116,987521102.7844024,310376273.2275539,8387871727.818096,62600752594.47308
2021-04-27,11730117463.908833,87911812452.29901,4979283153.152132,306136280873.3804,1327688184.7142212,332374252.77915245,8989772465.637968,64486175307.85719
2021-04-28,12162250490.154093,86547288167.53143,4869933056.589517,317353332381.2044,1496174591.979125,322446081.36041623,8809878815.064253,62692541827.17323
2021-04-29,11521025311.458416,92491549499.68552,4746682764.270632,318971242360.58826,1518006909.9978566,307977612.8680149,8707261812.719328,64327724818.26861
2021-04-30,11625206342.893156,96328564775.2831,5076159521.797165,321155845972.33514,1894129959.4273944,319335220.4565681,9546012982.734024,73298828829.0944
2021-05-01,13505629296.647703,95807714763.2703,4962355893.635803,340730211563.77893,2006965947.2001147,339047276.14392555,9420061426.11783,76025679530.23318
2021-05-02,12731441940.852585,96157809794.48636,4793892975.700007,341953594507.36664,1920886174.3492403,330600861.5273476,9176253785.15634,71701291962.31635
2021-05-03,12596937422.5915,103965094029.8506,4826660544.688886,398258027094.341,1811522653.6924324,336763212.2171724,9500388148.329073,71679793845.11757
2021-05-04,11695753640.918264,94640468017.1736,4294034301.903719,380565712269.779,1689535131.6177447,299395476.43427634,8675220195.321266,64259873894.80669
2021-05-05,12196654588.937689,100850357948.66006,4682696470.150314,409191426695.66266,1986565329.929618,322219982.3627374,10414186273.062277,74138782426.5491
2021-05-06,11848638343.099876,98151197197.41908,4881991053.474829,405355930465.5294,1854366834.4862995,313718143.2716521,11004086596.476631,73754025260.05373
2021-05-07,11736620149.519144,96652603380.9141,4867553734.2638445,404284565609.9548,1972554439.8999784,353677584.4243621,10631125309.042025,72785522492.3733
2021-05-08,12483159691.847982,99362109225.36565,4665661496.924562,450716254202.5674,2069030782.1983109,343170989.7916447,10317213557.183372,72020347233.61066
2021-05-09,12070625546.32745,102284543003.64534,4574543698.998079,455448294000.9345,2343791075.0550303,342441896.51045907,10302446039.802052,70558561783.21365
2021-05-10,11724389834.30516,98190931850.41058,4052320945.404267,461040789541.0576,1948709323.992136,313689558.3812378,9241591409.700556,64451974677.0368
2021-05-11,12215743859.11548,103537013034.41351,4478600477.384257,481380994613.09344,1986499842.396391,341726405.89510274,9923964017.035343,67993904755.77808
2021-05-12,12440648899.351025,94580104074.73462,4027668289.292834,465647015108.638,1614829750.5545335,294118657.608503,8955002389.058695,61123682935.37894
2021-05-13,11096669650.829687,87410286002.94731,4140231250.017793,431105320829.47766,1550048168.8517532,280620378.65234107,8690302697.414581,62597600197.15654
2021-05-14,11689352286.16738,93111282325.0042,4233619558.3960686,473724804234.6842,1753418394.6897602,298561553.5384279,8971385976.220955,64571597603.9546
2021-05-15,11799908298.851982,87136325690.68137,3963594100.788557,425715131137.0613,1576561737.8404727,276762830.1265402,8668229957.837837,68002621654.34993
2021-05-16,12808567896.878408,87138236383.10445,3950694248.792741,414265118099.5364,1595333597.3252308,267491128.9428101,8620460401.848167,67223794128.39051
