,Time,PolyMath Price
642,1641945600000,0.49025720100601466
643,1642032000000,0.5065654158450463
644,1642118400000,0.48639123294168113
645,1642204800000,0.4894101844183757
646,1642291200000,0.49432967673342537
647,1642377600000,0.5110666392418329
648,1642464000000,0.4857881064005125
649,1642550400000,0.471712867999796
650,1642636800000,0.4570515392281577
651,1642723200000,0.440867753763786
652,1642809600000,0.3759495958079697
653,1642896000000,0.34382410106024225
654,1642982400000,0.3593491193191743
655,1643068800000,0.36313504835758503
656,1643155200000,0.36112257302548306
657,1643241600000,0.3663548559902829
658,1643328000000,0.3718239277658763
659,1643414400000,0.38965449175026223
660,1643500800000,0.3928921009606738
661,1643587200000,0.383338533952138
662,1643673600000,0.3909735317473543
663,1643760000000,0.39030779295780094
664,1643846400000,0.41115463459194096
665,1643932800000,0.43022399789703925
666,1644019200000,0.45552363112011757
667,1644105600000,0.5093477903540635
668,1644192000000,0.5130484364404155
669,1644278400000,0.5102617519561918
670,1644364800000,0.493994857173642
671,1644451200000,0.49239565793628876
672,1644537600000,0.46346318663354985
673,1644624000000,0.44419968778853985
674,1644710400000,0.4389463177668536
675,1644796800000,0.43246146957713594
676,1644883200000,0.4274230673180776
677,1644969600000,0.45521035780784364
678,1645056000000,0.45135899500574544
679,1645142400000,0.4107176006940362
680,1645228800000,0.4044099595643948
681,1645315200000,0.39472600805965424
682,1645401600000,0.3763190932036281
683,1645488000000,0.3395044123375628
684,1645574400000,0.3529666522064626
685,1645660800000,0.3514839542331571
686,1645747200000,0.341673880516909
687,1645833600000,0.3971155022988099
688,1645920000000,0.4016056470314006
689,1646006400000,0.3715103337119133
690,1646092800000,0.4060089647127118
691,1646179200000,0.4738380700621184
692,1646265600000,0.4435565415415256
693,1646352000000,0.42055358140000865
694,1646438400000,0.42201520969205003
695,1646524800000,0.41765273029031824
696,1646611200000,0.40289044840878296
697,1646697600000,0.38912346656289143
698,1646784000000,0.39925229785139954
699,1646870400000,0.4154628855891927
700,1646956800000,0.39803558044604903
701,1647043200000,0.39033983588937926
702,1647129600000,0.38735254289739834
703,1647216000000,0.37175962416036445
704,1647302400000,0.37879005984719105
705,1647388800000,0.3770140170580199
706,1647475200000,0.3892217879063686
707,1647561600000,0.39922356246213603
708,1647648000000,0.4004081222804533
709,1647734400000,0.4058405039820111
710,1647820800000,0.4110271759218194
711,1647907200000,0.40643943612898703
712,1647993600000,0.41151032212099553
713,1648080000000,0.42249405522118716
714,1648166400000,0.42647062204241043
715,1648252800000,0.4267489626509652
716,1648339200000,0.4488621050558662
717,1648425600000,0.4841059489907429
718,1648512000000,0.4932578282097739
719,1648598400000,0.5018765984790824
720,1648684800000,0.511158045362251
721,1648771200000,0.525350981935711
722,1648857600000,0.5445872347374762
723,1648944000000,0.5743487741192812
724,1649030400000,0.5474094649322679
725,1649116800000,0.5106768332206707
726,1649203200000,0.48530539899575764
727,1649289600000,0.4265535326660072
728,1649376000000,0.4436452500832896
729,1649462400000,0.42678256488237615
730,1649523942000,0.42771968299114643
