Time,Solana Volume,Binance Volume,Cronos Volume,Ethereum Volume,Fantom Volume,Polymath Volume,Tron Volume,XRP Volume
2021-03-08,135033736.39428464,2849019958.220402,166290107.5682241,35353973627.380775,191043966.8041419,24743861.193460014,1934632838.301213,3582893865.721616
2021-03-09,167995189.73188934,7151267268.285297,218312445.69047692,31147565432.965343,339859970.0356017,33049105.64335557,1606042605.3172722,3069391216.7494736
2021-03-10,146460475.43541464,5812829337.948141,177739568.39341417,31746963272.74199,234448786.535592,29002037.73125421,1731041155.919351,3357543728.4252443
2021-03-11,296645197.9026507,6352558452.7063,296432902.753846,31257932436.53519,189066584.64754948,47012475.996856034,1622587036.0140183,3087260615.7506223
2021-03-12,234666311.88987264,5561218339.339748,263860988.6249644,28436574756.548508,292773064.3229608,32309196.61543572,1431473955.6632762,3230733051.0779204
2021-03-13,187955914.4581912,4184775401.814253,242929178.3805565,32785949401.529545,182589534.0139457,7130717.028027567,2226600214.3622656,3242064887.3609934
2021-03-14,111823964.28382452,2855350574.9163504,161298293.55014628,26379565439.25233,113807919.19581276,8889645.152073426,1662498235.2837574,2509836806.132479
2021-03-15,133187836.15549985,3598800728.5660357,214492717.2396312,32950345872.85245,126992597.44933152,76028878.14862804,1820185186.1436648,3253641646.0078254
2021-03-16,144943707.17130157,3576550131.748034,355053372.8719014,30686971237.08834,116335599.61672242,13658281.005650328,1825835062.0543373,5682003788.127116
2021-03-17,118128026.4225448,3265030827.437526,265413683.25388727,30744899541.00949,166993706.06917423,11673776.667429533,2061959469.882616,4079649095.787073
2021-03-18,98337016.85098363,3575952239.2222,613072024.4690179,29651777827.921936,112945464.04623625,5446695.521016871,1323402632.013471,3352407082.331825
2021-03-19,86842533.95631836,2533102777.7445188,425629074.23315465,27345983317.046707,104389333.55756484,4735420.974959844,1918451831.8820417,2169639378.5943007
2021-03-20,86343402.39593284,2649156697.659028,363883490.5430284,29495472699.39933,168651189.07519597,52449344.84175278,4096545982.0645423,5375557395.352597
2021-03-21,79484161.8717318,1151065647.843939,244142434.519396,29228757709.8678,110240913.10381414,35509882.60266959,2745171941.0414133,4568448767.56636
2021-03-22,326592283.75572574,3032859503.594607,314055479.6056405,31376731220.175137,137297054.28473213,8157035.652728118,2365964283.5974817,7756576662.830204
2021-03-23,133887151.9028572,2813775574.1344523,298777554.0213522,28758919428.479744,96836941.40118586,13081766.126809089,2249943198.484188,6422561790.015287
2021-03-24,147906709.02353978,3180619598.785246,405152185.8993418,38413713634.36278,100305420.74226452,7479718.344761816,2291795691.154855,4542722141.91615
2021-03-25,143844943.83494917,3180524320.328139,263578579.5404684,26325124557.630264,100106851.04753742,6372558.159593347,2023640197.6672,5235387294.759055
2021-03-26,183730696.6445045,2575952177.716034,201006916.122842,24804294373.64468,99243574.03403267,4040570.538513848,3006344290.383141,5591212650.382159
2021-03-27,282806957.30753034,3020922155.4859643,187224755.10485333,21118379279.876865,71988478.0754514,26527882.293730702,2574076590.7998586,3443735178.039274
2021-03-28,534850426.5573704,3199011140.306709,163887110.96703297,19859272131.74501,148622385.8305028,8954306.111372331,1756042466.1314497,3064078618.6259146
2021-03-29,266282434.7053076,2755690876.723518,320721670.08826834,32618518751.6075,145121746.84934032,16798823.994920224,1588600433.9234376,3316079018.5024614
2021-03-30,320692680.3417659,4420529271.282305,191070279.80466363,28496809577.711266,184457586.76775151,7634083.554334044,1812529525.6010573,3796053087.5094414
2021-03-31,255371895.72794145,4729218327.57605,208799687.0155762,28955571443.67232,164980122.86726177,7805234.099023143,9550467604.062836,4729377042.2717085
2021-04-01,213522852.9244486,4712826090.978723,262083823.5404316,32076778812.4586,141480199.1038223,6272189.93860197,6080759410.958924,4048061361.3217688
2021-04-02,162070984.46377787,5101756341.085761,262459086.96570992,35467665330.67185,113915056.9872172,6036420.148544479,4108102987.44753,4525145344.691889
2021-04-03,600716419.5680904,3728232295.6971846,256315676.72482,34872897876.651085,94117620.87747931,12984470.794446768,8364754397.171346,5518969358.259809
2021-04-04,536246712.90027696,3051189764.3514285,162609229.85132012,26817722961.48041,83465191.74186851,5684532.242973423,10746448326.912264,4103397668.682517
2021-04-05,324307982.04602367,4196270409.388373,313132214.64883727,30867393925.630997,246610647.9473897,8089060.213984493,13018731030.003435,21036746727.320385
2021-04-06,404116807.87156296,6375820134.793064,260525366.48444563,33391498272.78316,405644112.36797047,12193804.819352375,9499933826.25384,29325146992.950333
2021-04-07,714313720.050788,7619517549.798651,479982915.658439,39604003543.54452,190536384.8831528,14821712.547755698,8323619560.720927,18282720202.98182
2021-04-08,445724093.1060517,5991138735.199007,166194229.36821154,27145394978.191498,127191686.5111218,8760265.953404294,6225961258.938054,11293815426.956217
2021-04-09,351754156.4264195,5947228476.547801,149431146.6058037,25076796421.07279,119943298.39027868,13323051.579348752,3766873571.484107,8727138023.869122
2021-04-10,340108404.22059625,7892324625.270909,324575303.35654944,32243242817.77716,105604555.01341388,10364801.62576354,4610974849.047191,23515619924.123764
2021-04-11,293810895.92842746,6929265661.660218,225058202.10011232,25369863410.04448,93362060.11223552,25235571.72596328,4159674472.4140906,19326679264.724567
2021-04-12,388174413.34322846,16807622340.893429,151198925.978937,29096213677.73583,92280969.18245068,5253945.446816992,6655337314.752366,12789605612.875383
2021-04-13,327658007.71776986,6503314558.299444,252394259.5222445,35760747636.05728,90356065.90041818,6275861.65569806,8761503684.843513,28235221430.52932
2021-04-14,425296729.1707104,7668480752.21945,406173198.3395138,43351853140.30176,104147228.55811132,12518015.132896245,7836028056.782906,24111604957.816223
2021-04-15,267944999.8711866,5168188713.510612,225699338.3237159,37106765660.11614,119853534.42109255,5297266.456339864,9480469928.789104,14139350013.954796
2021-04-16,294302057.2703232,7767607467.081216,330245423.85792893,43982805217.511246,118578772.64264832,6401251.742494692,9455419113.352716,18725728482.66317
2021-04-17,259794445.9736181,6111930356.074312,284629970.33683324,35627176091.57985,473619810.57540447,16978675.769040216,8006435350.365983,13404046754.476357
2021-04-18,1456340755.9689653,6790452848.375536,342191292.08470166,61890227351.97623,275236946.6324557,6433570.318565117,7793973559.437117,20913023483.11293
2021-04-19,1138689654.528968,8755730468.082388,225214395.6117528,40335730705.29044,155263636.30075085,26853714.87794958,5502625648.378095,15852407594.252705
2021-04-20,982110136.3637146,10147802771.886824,244951630.81782964,44737302423.76558,108051874.26852123,14270684.44508102,5487507101.797301,14743108801.897842
2021-04-21,916541281.5816184,9391918685.628746,133362258.28228514,43726884251.94589,79965898.50164524,5401707.042210073,3348606787.3128066,11764093109.903234
2021-04-22,1619297323.1447806,9896634545.450838,194187394.58662707,63343308067.3157,100258241.62926896,14936130.256817752,4065100549.73193,16529859712.99686
2021-04-23,2170847454.238238,11177606704.159044,283461187.5911316,69126869461.51704,137733716.03738603,8433704.632618811,6439040666.4882765,18020573494.848232
2021-04-24,1508721736.1244557,4991522596.359383,117924278.03294592,35640594314.43296,62917811.09373487,15874709.900919007,3872729872.760127,8029835982.134522
2021-04-25,2115947832.9145389,4198996731.129913,118145170.75298744,36744402576.60037,65784690.42540945,4803156.707470757,2959774936.5247397,7637052936.820933
2021-04-26,1808647601.294896,5295872672.712616,143870969.7974937,42791797037.03227,188646826.3928183,6869664.491355114,3387422014.303728,14255681129.15288
2021-04-27,889450121.2961354,4398525003.733665,140731756.97776023,37611597877.62994,330448104.89870566,5299652.311029508,3544189675.6824584,12515733554.089434
2021-04-28,1328456957.4543357,4808744050.916693,195311286.27955025,42878743228.1645,568239577.4456367,9700387.85575009,2965529888.7503533,8368326797.080264
2021-04-29,1007552489.8800592,8239013550.86044,98287735.89050868,38536865198.32878,785265601.4062917,5414514.170072405,2200076292.3696837,7019315268.6032095
2021-04-30,715484397.6606659,7224919616.980516,160659283.43211412,35477884578.62226,795143303.2244792,13484778.2865539,2921212394.3109083,12717580116.434685
2021-05-01,1107804038.4559028,5343009038.165392,89337669.94919544,36721647718.00421,605305512.9031757,8659654.895879662,2449660680.6830106,7745297309.433079
2021-05-02,736253572.4014621,4766464032.459792,103647935.77839687,35727432415.51426,399459131.5925658,3990358.41240084,2286067126.417303,6894666499.901233
2021-05-03,754315146.457899,6575775049.089207,108450820.70679335,64192650586.42862,314207400.2552247,4295842.8502179785,3344982552.8960624,7510975851.47531
2021-05-04,850967614.8898401,7324619316.396851,142880439.79210293,78437235045.70189,411354845.18962073,8757778.866390266,3626604289.357256,12073843733.087872
2021-05-05,632988283.9886094,5349087812.5937,182079112.78838855,63552342594.19045,504465030.1648908,11168224.835087989,6393923763.660873,12685436992.408918
2021-05-06,496643551.4017424,5775171467.713766,169884196.11139545,50430169752.9615,270752007.0489492,12104835.390841965,7119194924.347904,14861639652.663086
2021-05-07,628075167.8004643,4590421650.503598,162032643.32994777,44980768421.369,206016641.7588905,183699078.1976144,7091574084.943302,9802310917.899206
2021-05-08,565022391.0665238,4816848613.341271,154720003.5311832,60174921874.24125,660005010.5415218,8812528.914136566,3940836121.220599,5932468398.375749
2021-05-09,631361237.6483146,5216360584.046523,178241778.0411503,61625657297.19764,519089904.990088,6775756.834410749,3761184260.1041455,7593788112.904957
2021-05-10,610750904.6029066,6201737490.209549,193389510.1768587,80827215917.6633,409270898.4981428,10092063.560007785,4155042234.526736,10555573612.61724
2021-05-11,587946571.6315473,5966857158.70286,188025527.0134334,67869198116.36811,277712166.5165889,8975616.39019527,5079342795.452479,7959636910.105108
2021-05-12,1387803968.4736755,5510123316.514754,136269871.86804494,78772032254.80873,311721213.9859754,13736730.476215145,5008302968.057171,10241877058.688364
2021-05-13,1273761712.5733151,3750429562.6200943,182931696.4660804,97383442023.2658,261142861.64841816,9150160.121208956,5729318124.019151,11980394044.470087
2021-05-14,536552649.6415436,4033761226.8427687,107384513.5045646,63587729060.25979,177961953.0162861,4948979.50626551,3616483294.591083,7123946291.142219
2021-05-15,617414124.1173804,4542873645.857639,86265804.85787526,58150860876.14903,209957554.34497675,6530841.83613376,3969253311.213204,12551722233.328247
2021-05-16,2249695072.220029,4900067856.480875,96410422.1664296,67531308123.83328,256350849.0830408,4069749.748879367,4277319249.223831,11955232328.358068
2021-05-17,2104910795.048521,5743719776.894899,106639905.20663992,75100584775.8453,171724501.40591758,3920077.822570229,3790726129.471504,11777377469.772886
2021-05-18,2063395663.2413116,3909605067.2186456,80579451.26945212,59160464538.280525,243832976.34800628,4214287.675448956,3077387878.605068,13934083456.641142
2021-05-19,2921072601.0062203,10259751518.669456,289217669.7620283,117905041184.06494,760015445.7317293,6583672.828897243,5558010289.015034,18312047629.4928
2021-05-20,2519340039.6724825,7099930189.172725,115010931.7101076,92538167827.51727,305126640.61657727,3851213.362109899,3964987083.17207,12727830549.74408
2021-05-21,1807465387.1299963,6909718073.525422,132368569.14262389,115000901891.803,205122011.5498311,9993362.044495156,3473597890.1854167,10144542507.394917
2021-05-22,1134738458.8461702,4283705164.2144713,104986251.661248,102524751568.4531,149069458.1444902,60881266.47213652,2726741720.5899925,8164115632.892728
2021-05-23,1988074629.747088,4782475318.354452,107088571.86802626,77839858613.53922,254295980.3973611,5426928.106475079,3079077370.9779143,9753740534.809916
2021-05-24,1351443455.141726,8284875340.299084,119284886.56580968,73496058830.83229,246444816.173017,4420698.8307040185,3539099856.7217827,8171181757.629337
2021-05-25,934610971.722382,6260895244.653375,116484046.78034112,92468701273.98392,170428616.57398412,2522051.7147880886,3405261949.824948,9073167435.01299
2021-05-26,1118628986.9193478,6989052888.121206,109748681.2661303,53115222704.62064,193104860.28812248,2875046.463738918,3240538719.5072856,7008804902.177836
2021-05-27,662066528.4413192,6241842478.556876,82123412.43089673,44070236220.034096,120124926.20058116,28758713.902503837,2510323348.399202,5711826339.642609
2021-05-28,624114420.0451146,5712344599.171066,74463839.20957068,49493519120.23643,126304122.8640038,7646636.269541635,2506502475.41026,6529477329.02328
2021-05-29,402043440.1374604,4498400345.065228,70346169.36899379,47141249182.27268,70894315.53296648,4169065.830446008,2246914490.781454,5609808156.140347
2021-05-30,385506550.2941925,4709152915.355526,76740228.30479494,37392021393.940125,74457562.78381562,2938912.7160040224,1766756251.1694498,4570869242.912308
2021-05-31,556481220.8582711,5388131344.604982,98827917.73323973,44445830387.932175,80306662.91409759,3039925.737762429,1762007584.056975,6691379571.899238
2021-06-01,451120119.86649257,5219256634.640035,75698411.75766577,39898648753.4186,76442718.85685249,3181450.2728938363,2101993766.7762775,6148630529.12447
2021-06-02,526537332.9126237,7211249339.156458,78741736.66977628,39148856525.29615,129234197.83068122,4177009.78456827,1607975681.1239674,3994210155.431767
2021-06-03,1003176056.3730243,5648032962.147617,63488633.58090654,38104663185.40115,155752866.41962606,7000360.135423955,1650989955.972762,4088714903.3976574
2021-06-04,1090388198.6913736,7120226608.464222,62218719.11856111,39996583175.266685,128935704.64018376,5484002.792070577,2109667506.0940192,4190246447.9744473
2021-06-05,1151594281.2540836,6059655293.984396,53346618.949169695,34731979704.601685,115961725.65573856,11194845.355916228,1531313184.9140215,3708513148.3181024
2021-06-06,825017874.7335211,3240284906.4596896,55464055.90286909,29050162248.93885,74025936.36059664,6832884.592928844,1169686561.7840436,2623774416.9185123
2021-06-07,942584607.2080762,4201944881.624325,63256819.73957547,37385872210.25046,90199095.28565031,6170230.847046987,1281077219.486231,3741492369.396079
2021-06-08,1825252143.252731,5693339245.577852,65837540.49453983,48344195673.521126,127536957.87200636,8076537.429851244,2098506228.8237288,5068666284.185733
2021-06-09,1272173444.9534538,4575803882.958323,60447322.67690266,43973432438.08264,103416345.3947994,12799793.645237634,1667915337.850995,4800163646.11722
2021-06-10,624242377.7255889,2560252759.4685807,46695708.09156248,33075957436.76068,77547388.93758824,8929531.607283244,1871222076.5551836,3598275137.988906
2021-06-11,558803764.8352512,2396764203.443381,44449386.51926412,26751786966.47868,65684872.05034362,13951407.390021171,1479748329.180698,2718211293.129297
2021-06-12,584578781.8182625,2255909259.60942,54680112.03317622,28235882061.70689,73411650.72965498,3297183.9953490626,1231431562.709299,2834495585.978342
2021-06-13,488535747.5349405,2179322818.6380343,53440986.80870688,29382118964.283043,82167344.4564678,6394083.914770673,1158125553.783644,2761114938.2172465
2021-06-14,564059144.821838,2315715122.63957,52349816.7347631,28128172338.347244,105822290.48714145,10928085.621426487,1172636330.4448514,3268149002.723709
2021-06-15,508646352.8873956,1840165427.4525168,47791335.34440306,26803957680.02505,83081679.93870418,1977075.680671332,1114269539.468034,2862140885.099565
2021-06-16,636535388.3933998,1712882448.6310894,58614893.825308815,26150320394.52777,74193304.20496373,4186460.6311079874,1307545917.7911282,3220071877.858448
2021-06-17,472927528.3029236,1476059646.4892137,47410417.04975945,25708624827.013702,136917938.71539748,4073416.611728311,1293375093.1266484,2511575473.3286705
2021-06-18,481564015.6061824,1733550135.99151,48396608.3359861,26204484920.993828,155646986.36595628,2550003.527483995,1416155159.511358,2429585732.7410707
2021-06-19,302280531.1963374,1215531869.4137082,48461941.55431131,20456963374.95964,106720603.26669416,5212436.599488093,842854110.3117367,2038711275.862578
2021-06-20,507507928.94648,1735848239.2986724,49041666.32192868,26235850446.54907,101942130.14707364,4169403.655098681,1021048179.3700676,3136090755.043623
2021-06-21,836901347.2188203,3167364633.1990423,59651235.965588406,39499960407.7835,132720940.81172056,10534480.558826514,1534217323.0714822,4957263283.188504
2021-06-22,1371341088.6752522,4239651345.534667,71828192.54742399,38755019936.85197,151565104.81582707,8039921.118397455,2039916855.3013444,6329008646.890634
2021-06-23,1203441656.8115778,2979006480.628633,54274549.60870571,28098744044.509525,98459204.07246716,4529922.154632403,1658719741.2670715,5631237222.316207
2021-06-24,732654201.7448984,2214812922.8296785,49565082.245572485,22447489241.67468,64600037.078937046,8939926.839007864,2182903306.5352497,3071983450.0651217
2021-06-25,737663786.9399918,2246825827.258797,55962950.82024676,25981381067.41728,76371634.86375736,3169161.176558505,1987226599.314012,3395191639.1059484
2021-06-26,639618006.1446898,1809860258.3532927,65418462.68914865,24249510320.705112,62668324.42451649,4049144.059988271,1490286154.413229,2672873984.7428856
2021-06-27,572104299.6430303,1403604950.2124388,69126675.80776417,24316408028.131123,50559924.21629214,15721595.517518507,1119458879.131111,2318742760.031586
2021-06-28,674515112.3947256,1659011933.41546,59938276.934679486,30629329805.72042,58363395.64605109,6781125.47203767,1105633905.932893,2838366693.7156167
2021-06-29,645572532.2254869,1889939149.811485,58677454.24008596,27149143846.958942,62491369.06177558,24927708.787845947,1567418371.2160378,4215461674.407378
2021-06-30,791091273.1745555,1790095432.8689446,61058305.4428229,29046221905.503414,65900412.32545793,2521654.3807986933,1707007424.5412474,3241276897.32878
2021-07-01,663491276.6668489,1331378980.8209977,66013692.7465651,25874247678.48856,60878561.83514827,4404651.93843763,1338402260.9222069,2684814772.462972
2021-07-02,607351754.6625379,1025692279.2176274,48261807.1479663,22869223901.008,45755854.55293038,14288313.98191592,1141455725.3376849,2075137068.984085
2021-07-03,462037406.3577414,995509864.1693326,49701101.88070617,19954299562.699078,34233365.5317551,1478205.6654557008,940066905.9314554,1807223370.9838076
2021-07-04,424937662.01328224,1239182756.2344325,44725699.94506416,21119209512.99698,47144197.10523714,9165274.713509165,1072230608.6629704,1664617403.3035553
2021-07-05,436664234.535345,1342883414.6428928,52380507.016833566,22592756940.415127,46553622.628399335,1931065.158014522,1066816967.8996298,1948795190.1724856
2021-07-06,499801292.4695335,1844919548.445925,149822305.76434034,24748897613.709663,54636502.23455095,3352123.7854156517,905777527.5900064,1937393189.3106945
2021-07-07,727575218.1716276,1783548169.2798407,66763921.83197983,23352988376.91004,65924540.431293145,20806380.449894443,920669464.2998337,1618780258.2645764
2021-07-08,691932146.2056346,1619108527.8013227,46502035.34933112,24133566100.864506,50219095.813270345,8027239.331974342,1115885436.4321842,2049499074.2725823
2021-07-09,454190333.1445893,1165805306.6851475,50487763.88454424,22262234450.01033,33968340.28927509,5863541.387441541,888427762.0962375,2350318273.957575
2021-07-10,415853889.1192226,944409662.6501232,34778644.620936155,18091111748.440804,25117522.919786558,4033505.416820173,794567260.314042,1673959405.818035
2021-07-11,296169725.6281609,905890795.0300148,57284938.09279818,14249909363.131063,25595447.33330171,14189064.82508009,736852906.0243915,1337323439.0925708
2021-07-12,312330343.18604004,1315081652.3896668,40886829.65495684,16403901753.797194,29090981.822134417,7355538.199914144,803133606.4786247,1674043993.3039484
2021-07-13,270392426.0783131,1018690262.727143,47469591.652489886,18210922217.703205,29094642.46359564,6541407.387273516,749624464.8827816,1552901484.8336897
2021-07-14,474454643.50580245,1405296813.5783188,154001153.30735075,20007437042.5854,27134816.52162307,9775015.21705516,915703129.3411262,1930227964.4947248
2021-07-15,469048384.9902478,2047778368.487867,47736885.38581277,17978198759.76909,26296783.6132144,5421279.859967934,950007952.06841,1583678938.398368
2021-07-16,372119879.07038826,1501110588.1294348,47408668.03841053,17448403933.724445,24643366.15675929,1617574.6586707716,889507565.874221,1488773939.655788
2021-07-17,292646432.68583465,1129480208.9157066,36343010.42935976,14920352990.216908,20591930.123219475,5548066.584624689,795005358.722869,1604653849.4093466
2021-07-18,227071207.7156284,976999132.9298644,33089784.03820569,15355055465.803198,18195226.47361117,2738734.8355387584,628402724.0515777,1167325757.066883
2021-07-19,370348465.20546126,1139685728.6143262,29562274.818139803,15768554506.425838,27068693.866896395,5044002.553309284,705063264.1925838,1389516652.8589418
2021-07-20,422162867.9308267,1614468141.8604865,45095319.134603016,20634025154.91444,34126256.947694175,28950995.98989316,721263963.2048446,1679476183.743073
2021-07-21,573149420.4413202,1744179795.3191714,38042124.90637281,25849497421.028152,34540229.10906845,14922407.26961416,873895770.7880119,2019404552.77175
2021-07-22,375801784.2134339,1324837574.9620745,36324775.02882901,21655718476.41885,30035638.8296211,10714606.313325956,790641612.3593249,2245674032.11694
2021-07-23,407425804.4812394,1619528255.7784448,45065096.70495084,20760571836.05241,28318420.07438468,5414836.052479289,785461335.3155379,1813927386.3669372
2021-07-24,363380694.2290097,1507391380.4043567,39824786.22520561,19333415460.111237,29985614.72929094,5570928.452658625,766404454.5908313,1614041890.5268197
2021-07-25,316495335.58890283,1241688365.9732957,42329456.90709053,16557827418.503304,26779901.22284068,13280752.330949126,841787700.4374385,1383796680.001531
2021-07-26,755245025.2497616,2462514230.174129,54267432.71459555,35197538271.146904,77986196.83437032,43388560.41056895,1340501744.6504557,3564334796.5071845
2021-07-27,375190958.3560945,1687336696.4424896,33524903.93281455,28862032737.55321,55045509.27860591,60112412.54957751,1104219762.5711966,3032121794.804283
2021-07-28,324323976.86976814,1446736619.9462934,43150001.93813746,23171592869.594303,45665184.67019106,27904986.408777736,1075176539.854905,6697161375.931053
2021-07-29,490243888.0236415,1155821715.1486435,31162412.433926944,18266719970.9616,77391148.72860402,28304476.56336272,862933013.580304,4216397874.8733854
2021-07-30,673479026.4084785,1393575305.0981066,55763778.45777796,24040211451.365524,55305529.44028439,150260701.28464487,944668927.538052,4070677889.3198047
2021-07-31,614044704.3846236,1506775910.705664,30019294.80649659,21579519281.27989,47458770.48996594,19290947.9699768,975842960.3697108,3136242263.004176
2021-08-01,548581372.50092,1645961385.243413,28175787.68263825,25689002090.27945,59004799.88851639,46128097.70978229,1069825279.2825546,3243277119.218785
2021-08-02,463809054.21566033,1216112763.1431472,48358572.485451415,26664958251.58228,47800042.2523965,27784551.803871404,1003122119.6952769,3341261818.620836
2021-08-03,535386826.3830012,1140522219.2311575,27064602.463623367,26304380467.43418,40267698.16932584,12450900.78150023,1026543466.207458,2831324444.739079
2021-08-04,453652890.7804349,1127855648.6059818,32879502.44798418,29356647318.25012,38102610.67866852,30886305.13463051,988493599.152252,2915778567.791885
2021-08-05,642276103.3968464,1380115123.7795894,45642657.75831972,37970347683.56547,38845785.918907695,16348878.17750236,1408669270.730574,2696635219.191347
2021-08-06,634966886.3440547,1382018983.1624885,40821645.338811375,30876444992.275696,67483905.4801684,14568255.507465744,1135096616.1369455,2823587160.453554
2021-08-07,567721952.7291353,1656565739.4411726,47370834.4655133,38870720439.186905,55885608.88490393,16250484.227264786,1426871176.0993812,4488674219.078024
2021-08-08,387950835.5915774,1404615891.4422364,38958170.94884387,34209269717.32262,61493595.01179464,11322614.512101782,1503899332.7108762,4467786533.002503
2021-08-09,392755194.3742549,1395603017.6866174,36069798.198503055,38510599666.551865,50226678.39829799,12502895.003251074,1385050219.1843526,4313429775.211553
2021-08-10,512007043.4016342,1905176129.7731369,39980966.50862429,30456934757.02111,56514149.1798818,75606080.5646671,1204073106.7691078,4471863525.357776
2021-08-11,518467624.0711313,2195319497.559276,47139090.69072194,28540625893.874588,71940539.25553289,63875683.40437745,2308261867.7372093,8624878007.739822
2021-08-12,501994574.0018019,2038927323.1838584,42888607.2809064,28111908833.730755,60159331.89256206,18644192.485398952,2373097381.7710423,7982967680.979009
2021-08-13,536710066.6718894,1593153826.498612,43561482.80993683,25989682658.6423,63111423.18790335,15238300.091031495,1360615922.494432,6770637886.202456
2021-08-14,375775175.2451106,1812232421.462215,38510817.79805537,21723717067.76398,52626082.272765,12428923.968869535,1399490511.3570411,12155352324.285776
2021-08-15,1453940559.4346285,1554988599.5371594,35344196.74615725,24412292890.901497,45014032.01065879,32097000.366116647,1446434999.7185872,10902516170.1948
2021-08-16,3744578512.779988,2290119855.400846,39884658.62675274,25922917846.046463,171564255.72234383,33937226.40869749,1486304266.345775,8267311800.322677
2021-08-17,4071432568.045249,2233266778.4626274,43341611.86977261,28303010380.7042,193500412.07861015,13113123.398129191,1163134410.6953962,7615205365.500671
2021-08-18,4552452964.336096,2128230790.5160668,43562171.52101967,23192419118.647858,180155858.88667527,9873233.849861654,942981284.1308384,8061965404.006682
2021-08-19,2751968421.5578585,2487648986.8447065,35137843.27004053,20590444717.44903,73429861.9337356,14676510.544569012,1043591667.5639032,5252378789.931088
2021-08-20,1816393865.8523588,2261975810.68877,41637150.1956729,22079051284.799744,172555889.63359424,90525224.81134392,977265230.0311308,6979164637.937753
2021-08-21,1502846889.735206,2070053098.357232,32235124.254765816,19339185909.36738,189769850.162789,17074101.029748816,927230737.8900522,5229699024.887526
2021-08-22,1004789455.2040088,1602226689.0749912,33183659.34899186,17023426890.400778,146311154.9068843,10607374.314965878,815329314.1906749,4757633980.348473
2021-08-23,1376624102.1938393,3634433588.097943,40017167.64512914,22119621924.56181,115073219.10925646,28079984.282661416,1152805093.9693198,6713418548.767188
2021-08-24,1645439131.9405804,2714285782.957293,50081757.79110381,23531754575.679916,127633537.71127228,23041755.19363589,1244886137.465932,6389709602.506549
2021-08-25,1460931375.1285913,3135514100.431467,47118845.83967965,20438475652.044525,109489857.71534924,52578675.396444485,1072126835.504711,4651023694.044695
2021-08-26,2687938993.535464,3235994014.8951435,47118450.941713765,18755498273.80065,122463575.6211262,18103114.50555551,1109541354.0476544,4741112858.195668
2021-08-27,3193853129.576366,2356866526.5502834,49768181.94271079,18470749435.075996,109376090.01002024,17607630.89348441,1125086981.7137368,4927038356.466052
2021-08-28,2343520709.0638256,1575244679.636221,37972327.57145728,13957284069.585829,106691438.32005754,13138422.338425064,911664081.4683692,3356486936.289892
2021-08-29,1619244457.9764173,1549893105.0502458,55333607.10363222,14110206249.483368,132034770.98327416,19544710.964421373,1103455271.2376635,3051611593.028822
2021-08-30,4827155957.583222,1882612669.1134057,50762336.83233253,21741061738.59384,1296415287.2663865,10500131.358106738,1004782749.6040914,3388125204.934452
2021-08-31,7097442296.82563,2264660553.3555527,51907292.00359877,32201644522.644287,602752178.589042,18888483.84315232,1379178624.6021547,5799191345.955378
2021-09-01,3649705606.8515778,2082474521.4613647,57973463.64042107,34465100677.998825,752330868.7796284,18708545.45505903,1338861801.427057,4776288908.80461
2021-09-02,4623249675.435575,2163061555.832273,68694888.8023318,28115776510.36788,484845306.4341492,17981002.77363805,1745078807.032725,5088919871.219462
2021-09-03,6871215127.90067,1961841627.416676,50438068.42056563,30463347266.426533,531945035.9092832,991116492.4969816,1942083624.9715867,5627962921.351644
2021-09-04,3607645007.288397,2164375128.68784,47348378.23940975,24002848309.4245,904528464.9218231,1574293266.6370842,1353529238.8955407,3879457061.050158
2021-09-05,2711248607.007888,1654292586.8946228,65196435.82726838,19760598542.300423,790069314.7057815,250940787.38436937,1350457104.6882606,3722441377.0724654
2021-09-06,5245858966.571948,2038975191.8070223,95949982.01329152,20190616165.855145,1051797582.4300678,223962529.28015995,1398401026.8883538,7118678175.874282
2021-09-07,16149087501.300968,4229772993.3485208,123025471.21572316,42541561062.44531,2704111683.9504795,100446891.75327551,2171550694.9090414,8624946310.927073
2021-09-08,12034756697.736256,2645148614.5046954,72030973.01825002,34175479497.51584,1732637548.0719533,266530232.57975912,3294345755.9272285,7312860365.762958
2021-09-09,12182432665.179005,2170756408.113559,67834392.23057279,25796050344.02528,1817520577.9230504,81733061.7799318,1564322116.919231,4560820267.419777
2021-09-10,6992113162.711526,2068447271.7592905,71205053.9226954,24111446202.20492,874254490.7012516,34942615.70323389,1773522749.7739072,5795054546.938835
2021-09-11,5327211599.2398405,1416277397.0075214,42801157.86037348,19742335705.039883,730557226.831061,23072399.95190841,1791083048.7477098,3715232220.3536334
2021-09-12,3006790022.730882,1500885417.158933,76553850.61934523,18149841767.144417,467362603.6584407,31356621.35393181,4294836558.105962,3465975902.9797125
2021-09-13,6270536793.440139,1958341644.7153292,75588635.559528,25897933725.98018,557120425.1097846,754806397.8222404,3033611368.340398,4231526906.016336
2021-09-14,5484253084.148819,1471666239.0822508,48107725.3754437,21080767347.82575,554203947.9438705,69074309.280677,3555707704.2127385,3535592613.053136
2021-09-15,3973589945.002292,1561669782.186448,53652275.81151027,18985547836.19136,911087260.405273,57678315.73090477,2402082650.9627547,3333096499.5505505
2021-09-16,3163024291.1889157,1566913036.0969064,65192956.19325183,22391476966.87709,560734222.654255,23271467.787097,2047413048.7449112,3353442627.8817763
