,Time,Tron Price
365,1618012800000,0.1162904151261407
366,1618099200000,0.12621564379229344
367,1618185600000,0.12249057561522976
368,1618272000000,0.12983304640197924
369,1618358400000,0.14712523273095204
370,1618444800000,0.14129577819206068
371,1618531200000,0.16617800435448152
372,1618617600000,0.1615249768154726
373,1618704000000,0.15773302701838435
374,1618790400000,0.14416086635863784
375,1618876800000,0.1315105424635931
376,1618963200000,0.13359911339697975
377,1619049600000,0.1246343143402509
378,1619136000000,0.11091831669344644
379,1619222400000,0.10936093252389369
380,1619308800000,0.10308624167058483
381,1619395200000,0.1018477904585764
382,1619481600000,0.11722724790275237
383,1619568000000,0.12545084406092977
384,1619654400000,0.12305210155570184
385,1619740800000,0.12149483805398033
386,1619827200000,0.1329183115991712
387,1619913600000,0.1313498798806444
388,1620000000000,0.12817199354966913
389,1620086400000,0.1322155817463632
390,1620172800000,0.1196454444745042
391,1620259200000,0.14624738296310738
392,1620345600000,0.15304492087799554
393,1620432000000,0.1485400839272502
394,1620518400000,0.14407513478225498
395,1620604800000,0.14350575099966875
396,1620691200000,0.12872487549816958
397,1620777600000,0.13931982142420127
398,1620864000000,0.12422823049047538
399,1620950400000,0.122158184314522
400,1621036800000,0.12526124995391427
401,1621123200000,0.12067568356714564
402,1621209600000,0.12029631483757991
403,1621296000000,0.11268827363906471
404,1621382400000,0.1170980346884558
405,1621468800000,0.08033393967581362
406,1621555200000,0.08890776661744329
407,1621641600000,0.0782405633733398
408,1621728000000,0.07597531954501835
409,1621814400000,0.06366954568198857
410,1621900800000,0.07664730505591989
411,1621987200000,0.07723520737026017
412,1622073600000,0.08335879456179082
413,1622160000000,0.07949510880637461
414,1622246400000,0.07239340642605407
415,1622332800000,0.06956540323863515
416,1622419200000,0.07197631057145866
417,1622505600000,0.07670332154659736
418,1622592000000,0.07617270498075515
419,1622678400000,0.07821967233507852
420,1622764800000,0.08225373592507894
421,1622851200000,0.07744065781179908
422,1622937600000,0.07560179985087011
423,1623024000000,0.07749281110159897
424,1623110400000,0.07118365436782757
425,1623196800000,0.07270941400099197
426,1623283200000,0.0755321613415664
427,1623369600000,0.07270762457403189
428,1623456000000,0.06927783001628762
429,1623542400000,0.0682843879263286
430,1623628800000,0.07146111926850743
431,1623715200000,0.07221332905266863
432,1623801600000,0.07211073430888777
433,1623888000000,0.06872286883750166
434,1623974400000,0.07370712691177035
435,1624060800000,0.0695934981291446
436,1624147200000,0.06872802823357642
437,1624233600000,0.06802071065282371
438,1624320000000,0.05423026688059022
439,1624406400000,0.0508615306560151
440,1624492800000,0.05695182053845154
441,1624579200000,0.06623232555120999
442,1624665600000,0.06238106931381374
443,1624752000000,0.06255824747674266
444,1624838400000,0.06495154063191287
445,1624924800000,0.06546783639696861
446,1625011200000,0.06789915920364797
447,1625097600000,0.06824318022569606
448,1625184000000,0.06503644923842729
449,1625270400000,0.06663894458423027
450,1625356800000,0.06691905713981895
451,1625443200000,0.06746832051385311
452,1625529600000,0.06489741541354918
453,1625616000000,0.06495016041981513
454,1625702400000,0.06444911863986999
455,1625788800000,0.0613600176644991
456,1625875200000,0.06258088385968204
457,1625961600000,0.06160171966783433
458,1626048000000,0.06209899394662502
459,1626134400000,0.060513482670689484
460,1626220800000,0.05951032054838657
461,1626307200000,0.06010092577145162
462,1626393600000,0.057772308725399756
463,1626480000000,0.055795444371636846
464,1626566400000,0.056187908324615767
465,1626652800000,0.05638019570409844
466,1626739200000,0.053717324031797256
467,1626825600000,0.05093942163911803
468,1626912000000,0.05416171355953016
469,1626998400000,0.05540128160984627
470,1627084800000,0.056005655218664956
471,1627171200000,0.05740044781189992
472,1627257600000,0.05835950512152581
473,1627344000000,0.058487684956305894
474,1627430400000,0.06003472132179857
475,1627516800000,0.06053608596160201
476,1627603200000,0.06181684363497259
477,1627689600000,0.06320278345011306
478,1627776000000,0.06432875326732991
479,1627862400000,0.06345703138649328
480,1627948800000,0.06475222596631974
481,1628035200000,0.06425070951231715
482,1628121600000,0.06752116197094794
483,1628208000000,0.07019135287493238
484,1628294400000,0.07170562284831575
485,1628380800000,0.07533460793133911
486,1628467200000,0.07162457044693642
487,1628553600000,0.07391107437653796
488,1628640000000,0.07469376076377532
489,1628726400000,0.08321525152322728
490,1628812800000,0.0841338911372656
491,1628899200000,0.08939455040612626
492,1628985600000,0.09264022204317256
493,1629072000000,0.09289228131703317
494,1629158400000,0.08960312444784871
495,1629244800000,0.08502664693112746
496,1629331200000,0.08523336202804396
